Date,Temperature,humidity,wind_speed,City
2023-11-29,1.2,90,10.0,London
2023-11-29,19.1,71,14.6,Nairobi
2023-11-30,0.1,88,19.1,London
2023-11-30,19.0,74,17.1,Nairobi
2023-12-01,-0.1,88,17.4,London
2023-12-01,18.9,69,11.8,Nairobi
2023-12-02,-2.4,95,13.5,London
2023-12-02,19.6,73,16.1,Nairobi
2023-12-03,4.6,90,21.1,London
2023-12-03,19.4,76,17.3,Nairobi
2023-12-04,6.3,91,25.4,London
2023-12-04,19.2,75,20.1,Nairobi
2023-12-05,5.2,92,18.8,London
2023-12-05,19.1,71,13.6,Nairobi
2023-12-06,2.5,95,12.7,London
2023-12-06,19.3,68,14.2,Nairobi
2023-12-07,6.5,88,28.0,London
2023-12-07,19.1,63,14.1,Nairobi
2023-12-08,7.9,89,21.4,London
2023-12-08,19.1,58,15.4,Nairobi
2023-12-09,9.6,83,33.6,London
2023-12-09,19.6,68,11.5,Nairobi
2023-12-10,9.3,80,35.0,London
2023-12-10,19.1,76,15.2,Nairobi
2023-12-11,8.3,84,38.0,London
2023-12-11,19.7,75,16.4,Nairobi
2023-12-12,9.2,92,21.3,London
2023-12-12,20.0,74,12.5,Nairobi
2023-12-13,7.0,87,31.3,London
2023-12-13,20.3,75,12.4,Nairobi
2023-12-14,4.5,93,15.6,London
2023-12-14,19.5,80,13.9,Nairobi
2023-12-15,5.0,91,12.9,London
2023-12-15,19.2,80,17.0,Nairobi
2023-12-16,8.8,94,21.2,London
2023-12-16,18.6,82,21.1,Nairobi
2023-12-17,8.9,88,30.6,London
2023-12-17,19.3,75,21.1,Nairobi
2023-12-18,10.0,89,25.0,London
2023-12-18,19.6,73,16.1,Nairobi
2023-12-19,9.8,91,26.1,London
2023-12-19,19.2,73,15.3,Nairobi
2023-12-20,7.9,84,27.3,London
2023-12-20,19.4,71,13.7,Nairobi
2023-12-21,11.0,75,35.3,London
2023-12-21,19.5,73,17.9,Nairobi
2023-12-22,9.9,74,33.6,London
2023-12-22,19.7,73,18.9,Nairobi
2023-12-23,9.5,80,30.3,London
2023-12-23,19.6,75,19.0,Nairobi
2023-12-24,12.4,86,33.8,London
2023-12-24,20.1,75,20.4,Nairobi
2023-12-25,12.2,88,29.5,London
2023-12-25,20.3,73,18.5,Nairobi
2023-12-26,7.0,85,23.7,London
2023-12-26,19.1,81,22.9,Nairobi
2023-12-27,10.1,87,40.2,London
2023-12-27,19.7,68,26.3,Nairobi
2023-12-28,10.6,77,40.5,London
2023-12-28,20.4,68,13.8,Nairobi
2023-12-29,8.5,81,28.2,London
2023-12-29,20.6,73,15.8,Nairobi
2023-12-30,9.1,85,37.0,London
2023-12-30,20.6,73,18.6,Nairobi
2023-12-31,8.2,81,40.7,London
2023-12-31,20.7,70,13.5,Nairobi
