City,Date,Electricity Consumption,Source
Cairo,2023-09-11,363621974.96,estimated
Cairo,2023-09-12,348513545.02,estimated
Cairo,2023-09-13,361238929.43,estimated
Cairo,2023-09-14,343147857.88,estimated
Cairo,2023-09-15,352847062.6,estimated
Cairo,2023-09-16,312551849.16,estimated
Cairo,2023-09-17,295471036.63,estimated
Cairo,2023-09-18,364368526.59,estimated
Cairo,2023-09-19,361217982.19,estimated
Cairo,2023-09-20,367182830.42,estimated
Cairo,2023-09-21,352978697.07,estimated
Cairo,2023-09-22,374881344.4,estimated
Cairo,2023-09-23,302400040.33,estimated
Cairo,2023-09-24,303903554.56,estimated
Cairo,2023-09-25,373552973.99,estimated
Cairo,2023-09-26,344849578.52,estimated
Cairo,2023-09-27,376898614.95,estimated
Cairo,2023-09-28,361493905.22,estimated
Cairo,2023-09-29,350972400.72,estimated
Cairo,2023-09-30,292142536.49,estimated
Cairo,2023-10-01,316861760.3,estimated
Cairo,2023-10-02,349015559.82,estimated
Cairo,2023-10-03,377858791.67,estimated
Cairo,2023-10-04,350044052.33,estimated
Cairo,2023-10-05,352429044.81,estimated
Cairo,2023-10-06,369230961.44,estimated
Cairo,2023-10-07,320972790.2,estimated
Cairo,2023-10-08,308786284.71,estimated
Cairo,2023-10-09,352109747.51,estimated
Cairo,2023-10-10,375916509.98,estimated
Cairo,2023-10-11,349516815.42,estimated
Cairo,2023-10-12,346777161.08,estimated
Cairo,2023-10-13,360597460.93,estimated
Cairo,2023-10-14,298239156.81,estimated
Cairo,2023-10-15,301826731.6,estimated
Cairo,2023-10-16,365602129.44,estimated
Cairo,2023-10-17,345439560.08,estimated
Cairo,2023-10-18,372878183.44,estimated
Cairo,2023-10-19,372295513.94,estimated
Cairo,2023-10-20,359278300.56,estimated
Cairo,2023-10-21,291591934.57,estimated
Cairo,2023-10-22,294138737.08,estimated
Cairo,2023-10-23,364792438.55,estimated
Cairo,2023-10-24,373251012.81,estimated
Cairo,2023-10-25,356189581.66,estimated
Cairo,2023-10-26,347258649.77,estimated
Cairo,2023-10-27,344174463.48,estimated
Cairo,2023-10-28,320929155.32,estimated
Cairo,2023-10-29,299276853.0,estimated
Cairo,2023-10-30,358333864.82,estimated
Cairo,2023-10-31,375821568.88,estimated
Cairo,2023-11-01,354589543.21,estimated
Cairo,2023-11-02,356126032.7,estimated
Cairo,2023-11-03,367369015.63,estimated
Cairo,2023-11-04,312822911.42,estimated
Cairo,2023-11-05,310247693.24,estimated
Cairo,2023-11-06,371425850.64,estimated
Cairo,2023-11-07,353094295.39,estimated
Cairo,2023-11-08,372073772.69,estimated
Cairo,2023-11-09,358448974.11,estimated
Cairo,2023-11-10,375995341.19,estimated
Cairo,2023-11-11,302316825.98,estimated
Cairo,2023-11-12,298634492.82,estimated
Cairo,2023-11-13,348233080.39,estimated
Cairo,2023-11-14,371076860.16,estimated
Cairo,2023-11-15,343526752.6,estimated
Cairo,2023-11-16,342881188.45,estimated
Cairo,2023-11-17,371239820.58,estimated
Cairo,2023-11-18,310392006.7,estimated
Cairo,2023-11-19,313616504.02,estimated
Cairo,2023-11-20,373591581.38,estimated
Cairo,2023-11-21,372460976.78,estimated
Cairo,2023-11-22,355363759.17,estimated
Cairo,2023-11-23,368518971.73,estimated
Cairo,2023-11-24,371574357.01,estimated
Cairo,2023-11-25,319384828.24,estimated
Cairo,2023-11-26,305400012.58,estimated
Cairo,2023-11-27,355244872.23,estimated
Cairo,2023-11-28,348618309.1,estimated
Cairo,2023-11-29,356890093.48,estimated
Cairo,2023-11-30,358933983.55,estimated
Cairo,2023-12-01,413847593.23,estimated
Cairo,2023-12-02,365582478.7,estimated
Cairo,2023-12-03,361821029.81,estimated
Cairo,2023-12-04,409824206.35,estimated
Cairo,2023-12-05,411690300.9,estimated
Cairo,2023-12-06,397692837.31,estimated
Cairo,2023-12-07,423942214.12,estimated
Cairo,2023-12-08,406627644.89,estimated
Cairo,2023-12-09,347925365.04,estimated
Cairo,2023-12-10,351415449.12,estimated
Cairo,2023-12-11,424082915.89,estimated
Cairo,2023-12-12,433498488.8,estimated
Cairo,2023-12-13,398621956.48,estimated
Cairo,2023-12-14,396044609.34,estimated
Cairo,2023-12-15,420196676.09,estimated
Cairo,2023-12-16,345369281.9,estimated
Cairo,2023-12-17,353916677.86,estimated
Cairo,2023-12-18,423037164.02,estimated
Cairo,2023-12-19,408521867.67,estimated
Cairo,2023-12-20,400420323.4,estimated
Cairo,2023-12-21,400353314.32,estimated
Cairo,2023-12-22,401106400.16,estimated
Cairo,2023-12-23,360913421.71,estimated
Cairo,2023-12-24,363289213.01,estimated
Cairo,2023-12-25,417416699.81,estimated
Cairo,2023-12-26,427534652.88,estimated
Cairo,2023-12-27,430447064.95,estimated
Cairo,2023-12-28,394733220.33,estimated
Cairo,2023-12-29,409899269.4,estimated
Cairo,2023-12-30,362132213.77,estimated
Cairo,2023-12-31,365413765.27,estimated
Dubai,2023-01-01,275451379.56,estimated
Dubai,2023-01-02,343130847.57,estimated
Dubai,2023-01-03,325613887.41,estimated
Dubai,2023-01-04,336037499.87,estimated
Dubai,2023-01-05,342200090.95,estimated
Dubai,2023-01-06,322973975.42,estimated
Dubai,2023-01-07,283703694.6,estimated
Dubai,2023-01-08,275604101.08,estimated
Dubai,2023-01-09,347123290.33,estimated
Dubai,2023-01-10,328783612.19,estimated
Dubai,2023-01-11,318254471.49,estimated
Dubai,2023-01-12,328695315.29,estimated
Dubai,2023-01-13,341027716.72,estimated
Dubai,2023-01-14,275509373.57,estimated
Dubai,2023-01-15,292949846.64,estimated
Dubai,2023-01-16,340866359.17,estimated
Dubai,2023-01-17,337524275.36,estimated
Dubai,2023-01-18,323225467.08,estimated
Dubai,2023-01-19,329261351.74,estimated
Dubai,2023-01-20,347379205.08,estimated
Dubai,2023-01-21,289969533.41,estimated
Dubai,2023-01-22,286508103.67,estimated
Dubai,2023-01-23,345274227.2,estimated
Dubai,2023-01-24,343452513.41,estimated
Dubai,2023-01-25,315104491.81,estimated
Dubai,2023-01-26,346821543.83,estimated
Dubai,2023-01-27,320811612.37,estimated
Dubai,2023-01-28,284292711.76,estimated
Dubai,2023-01-29,294809858.5,estimated
Dubai,2023-01-30,339747218.31,estimated
Dubai,2023-01-31,334689176.59,estimated
Dubai,2023-02-01,330797735.71,estimated
Dubai,2023-02-02,347407023.0,estimated
Dubai,2023-02-03,340112052.65,estimated
Dubai,2023-02-04,293174585.61,estimated
Dubai,2023-02-05,277517065.39,estimated
Dubai,2023-02-06,340423191.74,estimated
Dubai,2023-02-07,345062009.44,estimated
Dubai,2023-02-08,331445611.68,estimated
Dubai,2023-02-09,336720023.39,estimated
Dubai,2023-02-10,329823334.57,estimated
Dubai,2023-02-11,290068481.25,estimated
Dubai,2023-02-12,285108268.68,estimated
Dubai,2023-02-13,329877433.23,estimated
Dubai,2023-02-14,326909662.66,estimated
Dubai,2023-02-15,346879669.99,estimated
Dubai,2023-02-16,338617676.48,estimated
Dubai,2023-02-17,342583130.77,estimated
Dubai,2023-02-18,284225717.56,estimated
Dubai,2023-02-19,268225228.14,estimated
Dubai,2023-02-20,330467056.7,estimated
Dubai,2023-02-21,322134376.7,estimated
Dubai,2023-02-22,330791786.31,estimated
Dubai,2023-02-23,325185159.44,estimated
Dubai,2023-02-24,334924880.4,estimated
Dubai,2023-02-25,285611834.97,estimated
Dubai,2023-02-26,289573284.64,estimated
Dubai,2023-02-27,332026700.24,estimated
Dubai,2023-02-28,341370842.28,estimated
Dubai,2023-03-01,286646501.98,estimated
Dubai,2023-03-02,274133940.58,estimated
Dubai,2023-03-03,276056875.2,estimated
Dubai,2023-03-04,255217555.2,estimated
Dubai,2023-03-05,250371547.43,estimated
Dubai,2023-03-06,300285676.72,estimated
Dubai,2023-03-07,280475657.31,estimated
Dubai,2023-03-08,278512254.44,estimated
Dubai,2023-03-09,279688761.52,estimated
Dubai,2023-03-10,288004906.39,estimated
Dubai,2023-03-11,250958622.19,estimated
Dubai,2023-03-12,256281013.41,estimated
Dubai,2023-03-13,279558479.55,estimated
Dubai,2023-03-14,291480560.42,estimated
Dubai,2023-03-15,278835033.45,estimated
Dubai,2023-03-16,278737310.1,estimated
Dubai,2023-03-17,279349710.37,estimated
Dubai,2023-03-18,237913990.75,estimated
Dubai,2023-03-19,240108747.81,estimated
Dubai,2023-03-20,274774530.67,estimated
Dubai,2023-03-21,283179362.33,estimated
Dubai,2023-03-22,297504740.03,estimated
Dubai,2023-03-23,282005483.69,estimated
Dubai,2023-03-24,302134556.49,estimated
Dubai,2023-03-25,241877027.7,estimated
Dubai,2023-03-26,241643480.54,estimated
Dubai,2023-03-27,301889128.97,estimated
Dubai,2023-03-28,284747978.67,estimated
Dubai,2023-03-29,293616458.11,estimated
Dubai,2023-03-30,274390089.66,estimated
Dubai,2023-03-31,292726878.62,estimated
Dubai,2023-04-01,256529190.52,estimated
Dubai,2023-04-02,249700791.43,estimated
Dubai,2023-04-03,275552367.01,estimated
Dubai,2023-04-04,300730457.42,estimated
Dubai,2023-04-05,286187601.47,estimated
Dubai,2023-04-06,290279247.63,estimated
Dubai,2023-04-07,282598653.14,estimated
Dubai,2023-04-08,240891458.02,estimated
Dubai,2023-04-09,245366968.23,estimated
Dubai,2023-04-10,276568548.13,estimated
Dubai,2023-04-11,284629981.44,estimated
Dubai,2023-04-12,281911259.28,estimated
Dubai,2023-04-13,289065655.79,estimated
Dubai,2023-04-14,290030021.0,estimated
Dubai,2023-04-15,235067436.4,estimated
Dubai,2023-04-16,256470521.85,estimated
Dubai,2023-04-17,274876956.07,estimated
Dubai,2023-04-18,299562825.19,estimated
Dubai,2023-04-19,291141618.83,estimated
Dubai,2023-04-20,291522810.69,estimated
Dubai,2023-04-21,274102876.41,estimated
Dubai,2023-04-22,246152537.19,estimated
Dubai,2023-04-23,239680782.31,estimated
Dubai,2023-04-24,301724148.42,estimated
Dubai,2023-04-25,298423142.42,estimated
Dubai,2023-04-26,283467869.76,estimated
Dubai,2023-04-27,296894607.88,estimated
Dubai,2023-04-28,298869759.75,estimated
Dubai,2023-04-29,249959385.13,estimated
Dubai,2023-04-30,235136572.72,estimated
Dubai,2023-05-01,273703931.26,estimated
Dubai,2023-05-02,291872900.58,estimated
Dubai,2023-05-03,286951207.56,estimated
Dubai,2023-05-04,292329542.78,estimated
Dubai,2023-05-05,289929543.69,estimated
Dubai,2023-05-06,234837189.72,estimated
Dubai,2023-05-07,237000717.48,estimated
Dubai,2023-05-08,297797356.83,estimated
Dubai,2023-05-09,302284451.24,estimated
Dubai,2023-05-10,276523344.54,estimated
Dubai,2023-05-11,277196870.31,estimated
Dubai,2023-05-12,301953934.39,estimated
Dubai,2023-05-13,247752160.44,estimated
Dubai,2023-05-14,233553711.87,estimated
Dubai,2023-05-15,284482537.84,estimated
Dubai,2023-05-16,295982338.39,estimated
Dubai,2023-05-17,274929547.45,estimated
Dubai,2023-05-18,284648162.64,estimated
Dubai,2023-05-19,285407109.14,estimated
Dubai,2023-05-20,243030238.42,estimated
Dubai,2023-05-21,255920746.74,estimated
Dubai,2023-05-22,293431234.13,estimated
Dubai,2023-05-23,291797345.78,estimated
Dubai,2023-05-24,284462473.04,estimated
Dubai,2023-05-25,301442352.11,estimated
Dubai,2023-05-26,300829163.38,estimated
Dubai,2023-05-27,238853396.68,estimated
Dubai,2023-05-28,250707733.79,estimated
Dubai,2023-05-29,275781052.72,estimated
Dubai,2023-05-30,281309444.28,estimated
Dubai,2023-05-31,292050124.49,estimated
Dubai,2023-06-01,348894089.1,estimated
Dubai,2023-06-02,355333741.65,estimated
Dubai,2023-06-03,290568110.18,estimated
Dubai,2023-06-04,295236799.31,estimated
Dubai,2023-06-05,355561704.77,estimated
Dubai,2023-06-06,334952220.94,estimated
Dubai,2023-06-07,349698472.54,estimated
Dubai,2023-06-08,330599040.53,estimated
Dubai,2023-06-09,346569779.66,estimated
Dubai,2023-06-10,279271737.32,estimated
Dubai,2023-06-11,308045663.77,estimated
Dubai,2023-06-12,356668297.65,estimated
Dubai,2023-06-13,350780415.57,estimated
Dubai,2023-06-14,340411217.33,estimated
Dubai,2023-06-15,357021278.39,estimated
Dubai,2023-06-16,333105442.19,estimated
Dubai,2023-06-17,303159749.8,estimated
Dubai,2023-06-18,298141330.56,estimated
Dubai,2023-06-19,331342841.97,estimated
Dubai,2023-06-20,347679926.92,estimated
Dubai,2023-06-21,352151772.76,estimated
Dubai,2023-06-22,336430480.01,estimated
Dubai,2023-06-23,350080077.68,estimated
Dubai,2023-06-24,306408144.17,estimated
Dubai,2023-06-25,305071650.78,estimated
Dubai,2023-06-26,345938585.81,estimated
Dubai,2023-06-27,342922096.95,estimated
Dubai,2023-06-28,346237657.12,estimated
Dubai,2023-06-29,345319802.1,estimated
Dubai,2023-06-30,358217654.76,estimated
Dubai,2023-07-01,305438511.92,estimated
Dubai,2023-07-02,284449381.37,estimated
Dubai,2023-07-03,333725688.15,estimated
Dubai,2023-07-04,329592398.53,estimated
Dubai,2023-07-05,346202178.06,estimated
Dubai,2023-07-06,358962968.15,estimated
Dubai,2023-07-07,362596834.45,estimated
Dubai,2023-07-08,282040229.85,estimated
Dubai,2023-07-09,299431963.2,estimated
Dubai,2023-07-10,346702811.8,estimated
Dubai,2023-07-11,360361579.14,estimated
Dubai,2023-07-12,341957263.24,estimated
Dubai,2023-07-13,355220423.08,estimated
Dubai,2023-07-14,336887444.92,estimated
Dubai,2023-07-15,287770667.98,estimated
Dubai,2023-07-16,281050716.94,estimated
Dubai,2023-07-17,334174472.35,estimated
Dubai,2023-07-18,348853750.23,estimated
Dubai,2023-07-19,348721334.78,estimated
Dubai,2023-07-20,334850715.82,estimated
Dubai,2023-07-21,358532416.19,estimated
Dubai,2023-07-22,289065945.22,estimated
Dubai,2023-07-23,290252975.25,estimated
Dubai,2023-07-24,338444109.4,estimated
Dubai,2023-07-25,351706212.08,estimated
Dubai,2023-07-26,359897602.83,estimated
Dubai,2023-07-27,351854166.76,estimated
Dubai,2023-07-28,331335728.85,estimated
Dubai,2023-07-29,282937023.39,estimated
Dubai,2023-07-30,302659663.3,estimated
Dubai,2023-07-31,336452469.38,estimated
Dubai,2023-08-01,352816185.25,estimated
Dubai,2023-08-02,353603509.88,estimated
Dubai,2023-08-03,346508365.85,estimated
Dubai,2023-08-04,330665751.77,estimated
Dubai,2023-08-05,291580603.85,estimated
Dubai,2023-08-06,292671652.7,estimated
Dubai,2023-08-07,339301568.92,estimated
Dubai,2023-08-08,337271750.2,estimated
Dubai,2023-08-09,335280795.42,estimated
Dubai,2023-08-10,331720911.74,estimated
Dubai,2023-08-11,357314850.78,estimated
Dubai,2023-08-12,279290374.69,estimated
Dubai,2023-08-13,294397630.08,estimated
Dubai,2023-08-14,353301579.54,estimated
Dubai,2023-08-15,337091097.99,estimated
Dubai,2023-08-16,358196880.65,estimated
Dubai,2023-08-17,361364073.77,estimated
Dubai,2023-08-18,349987951.67,estimated
Dubai,2023-08-19,299411263.36,estimated
Dubai,2023-08-20,302755231.38,estimated
Dubai,2023-08-21,334772172.75,estimated
Dubai,2023-08-22,348260295.49,estimated
Dubai,2023-08-23,353167291.89,estimated
Dubai,2023-08-24,353736142.34,estimated
Dubai,2023-08-25,339856681.02,estimated
Dubai,2023-08-26,293013202.83,estimated
Dubai,2023-08-27,280769362.08,estimated
Dubai,2023-08-28,341200061.57,estimated
Dubai,2023-08-29,359253709.31,estimated
Dubai,2023-08-30,328998344.25,estimated
Dubai,2023-08-31,349545192.73,estimated
Dubai,2023-09-01,288009764.44,estimated
Dubai,2023-09-02,241801084.04,estimated
Dubai,2023-09-03,247978917.24,estimated
Dubai,2023-09-04,290778922.37,estimated
Dubai,2023-09-05,279252682.48,estimated
Dubai,2023-09-06,301741061.61,estimated
Dubai,2023-09-07,288536812.18,estimated
Dubai,2023-09-08,294075982.04,estimated
Dubai,2023-09-09,256036165.75,estimated
Dubai,2023-09-10,238945385.93,estimated
Dubai,2023-09-11,285082406.88,estimated
Dubai,2023-09-12,298319129.23,estimated
Dubai,2023-09-13,281409546.67,estimated
Dubai,2023-09-14,295849480.84,estimated
Dubai,2023-09-15,287054532.58,estimated
Dubai,2023-09-16,245124372.41,estimated
Dubai,2023-09-17,256197327.14,estimated
Dubai,2023-09-18,292345126.9,estimated
Dubai,2023-09-19,276415481.67,estimated
Dubai,2023-09-20,277251653.22,estimated
Dubai,2023-09-21,294910806.64,estimated
Dubai,2023-09-22,277286948.83,estimated
Dubai,2023-09-23,255993151.44,estimated
Dubai,2023-09-24,233218010.52,estimated
Dubai,2023-09-25,289281071.29,estimated
Dubai,2023-09-26,274371102.07,estimated
Dubai,2023-09-27,284627424.16,estimated
Dubai,2023-09-28,293639830.8,estimated
Dubai,2023-09-29,276411292.16,estimated
Dubai,2023-09-30,237814414.23,estimated
Dubai,2023-10-01,251516510.05,estimated
Dubai,2023-10-02,285958433.38,estimated
Dubai,2023-10-03,296841530.17,estimated
Dubai,2023-10-04,287862632.31,estimated
Dubai,2023-10-05,294041844.81,estimated
Dubai,2023-10-06,297835516.24,estimated
Dubai,2023-10-07,246997046.35,estimated
Dubai,2023-10-08,241629893.32,estimated
Dubai,2023-10-09,276096920.03,estimated
Dubai,2023-10-10,274884295.76,estimated
Dubai,2023-10-11,280927932.64,estimated
Dubai,2023-10-12,289195403.03,estimated
Dubai,2023-10-13,292085865.57,estimated
Dubai,2023-10-14,239876169.67,estimated
Dubai,2023-10-15,236407041.71,estimated
Dubai,2023-10-16,282848809.3,estimated
Dubai,2023-10-17,293110982.23,estimated
Dubai,2023-10-18,295668498.19,estimated
Dubai,2023-10-19,301306401.27,estimated
Dubai,2023-10-20,282633382.16,estimated
Dubai,2023-10-21,247193711.31,estimated
Dubai,2023-10-22,241650249.26,estimated
Dubai,2023-10-23,299763713.98,estimated
Dubai,2023-10-24,294635174.64,estimated
Dubai,2023-10-25,292172045.75,estimated
Dubai,2023-10-26,296879389.74,estimated
Dubai,2023-10-27,289419384.69,estimated
Dubai,2023-10-28,247687050.7,estimated
Dubai,2023-10-29,249153988.13,estimated
Dubai,2023-10-30,286407640.74,estimated
Dubai,2023-10-31,293580916.36,estimated
Dubai,2023-11-01,273977616.79,estimated
Dubai,2023-11-02,280382146.51,estimated
Dubai,2023-11-03,297040004.45,estimated
Dubai,2023-11-04,252730155.6,estimated
Dubai,2023-11-05,243383231.79,estimated
Dubai,2023-11-06,289496347.04,estimated
Dubai,2023-11-07,283448565.39,estimated
Dubai,2023-11-08,275951146.75,estimated
Dubai,2023-11-09,279486874.39,estimated
Dubai,2023-11-10,297573091.82,estimated
Dubai,2023-11-11,248934255.29,estimated
Dubai,2023-11-12,241088797.55,estimated
Dubai,2023-11-13,300268503.42,estimated
Dubai,2023-11-14,294086481.84,estimated
Dubai,2023-11-15,292967873.97,estimated
Dubai,2023-11-16,295002464.41,estimated
Dubai,2023-11-17,297859394.29,estimated
Dubai,2023-11-18,250328667.39,estimated
Dubai,2023-11-19,235840069.48,estimated
Dubai,2023-11-20,280867450.59,estimated
Dubai,2023-11-21,298740055.09,estimated
Dubai,2023-11-22,279171998.91,estimated
Dubai,2023-11-23,298206431.5,estimated
Dubai,2023-11-24,276956140.93,estimated
Dubai,2023-11-25,245606112.75,estimated
Dubai,2023-11-26,252791329.12,estimated
Dubai,2023-11-27,291302454.09,estimated
Dubai,2023-11-28,295334505.39,estimated
Dubai,2023-11-29,283428984.06,estimated
Dubai,2023-11-30,301495356.39,estimated
Dubai,2023-12-01,333850186.57,estimated
Dubai,2023-12-02,288189610.78,estimated
Dubai,2023-12-03,290450176.32,estimated
Dubai,2023-12-04,323802998.38,estimated
Dubai,2023-12-05,332391126.52,estimated
Dubai,2023-12-06,329580168.74,estimated
Dubai,2023-12-07,325668410.54,estimated
Dubai,2023-12-08,345163750.89,estimated
Dubai,2023-12-09,294869490.41,estimated
Dubai,2023-12-10,274050396.88,estimated
Dubai,2023-12-11,315921054.05,estimated
Dubai,2023-12-12,332274492.7,estimated
Dubai,2023-12-13,337233702.58,estimated
Dubai,2023-12-14,336078343.49,estimated
Dubai,2023-12-15,320781357.15,estimated
Dubai,2023-12-16,268783337.94,estimated
Dubai,2023-12-17,269951829.65,estimated
Dubai,2023-12-18,335060532.78,estimated
Dubai,2023-12-19,336751935.69,estimated
Dubai,2023-12-20,316353940.35,estimated
Dubai,2023-12-21,334558778.08,estimated
Dubai,2023-12-22,339500043.59,estimated
Dubai,2023-12-23,295324085.91,estimated
Dubai,2023-12-24,285660749.81,estimated
Dubai,2023-12-25,335906105.04,estimated
Dubai,2023-12-26,322894000.66,estimated
Dubai,2023-12-27,333199531.51,estimated
Dubai,2023-12-28,337313571.01,estimated
Dubai,2023-12-29,342367193.24,estimated
Dubai,2023-12-30,290905456.29,estimated
Dubai,2023-12-31,291639675.19,estimated
London,2023-01-01,838714874.82,estimated
London,2023-01-02,1005523898.0,estimated
London,2023-01-03,943129578.61,estimated
London,2023-01-04,1008846437.38,estimated
London,2023-01-05,964990896.62,estimated
London,2023-01-06,960164389.48,estimated
London,2023-01-07,827184672.27,estimated
London,2023-01-08,784512647.64,estimated
London,2023-01-09,929138044.54,estimated
London,2023-01-10,973983268.25,estimated
London,2023-01-11,918093104.29,estimated
London,2023-01-12,990975592.18,estimated
London,2023-01-13,956308309.69,estimated
London,2023-01-14,783112743.72,estimated
London,2023-01-15,809577640.29,estimated
London,2023-01-16,926273090.95,estimated
London,2023-01-17,946677450.22,estimated
London,2023-01-18,950997345.99,estimated
London,2023-01-19,1009586184.8,estimated
London,2023-01-20,934762704.89,estimated
London,2023-01-21,824314715.31,estimated
London,2023-01-22,790322547.52,estimated
London,2023-01-23,937920328.49,estimated
London,2023-01-24,919625719.09,estimated
London,2023-01-25,963542149.33,estimated
London,2023-01-26,960743794.06,estimated
London,2023-01-27,968125523.85,estimated
London,2023-01-28,858337096.48,estimated
London,2023-01-29,780574346.86,estimated
London,2023-01-30,981898127.58,estimated
London,2023-01-31,932085992.13,estimated
London,2023-02-01,983649762.86,estimated
London,2023-02-02,940289902.12,estimated
London,2023-02-03,918818411.64,estimated
London,2023-02-04,831333390.52,estimated
London,2023-02-05,794098708.3,estimated
London,2023-02-06,920201250.66,estimated
London,2023-02-07,968901033.99,estimated
London,2023-02-08,1001765178.77,estimated
London,2023-02-09,927165649.03,estimated
London,2023-02-10,974230019.82,estimated
London,2023-02-11,813778528.61,estimated
London,2023-02-12,833350026.51,estimated
London,2023-02-13,974322928.91,estimated
London,2023-02-14,934014804.63,estimated
London,2023-02-15,917991593.25,estimated
London,2023-02-16,980493025.08,estimated
London,2023-02-17,1008339246.2,estimated
London,2023-02-18,795687467.05,estimated
London,2023-02-19,789140341.02,estimated
London,2023-02-20,937628277.69,estimated
London,2023-02-21,927313377.13,estimated
London,2023-02-22,976962703.68,estimated
London,2023-02-23,949845363.82,estimated
London,2023-02-24,1013117318.93,estimated
London,2023-02-25,792330504.48,estimated
London,2023-02-26,855800097.9,estimated
London,2023-02-27,944448103.66,estimated
London,2023-02-28,990975811.34,estimated
London,2023-03-01,843167853.76,estimated
London,2023-03-02,877477828.48,estimated
London,2023-03-03,823815314.14,estimated
London,2023-03-04,699062333.22,estimated
London,2023-03-05,709252855.37,estimated
London,2023-03-06,873756903.73,estimated
London,2023-03-07,824508844.64,estimated
London,2023-03-08,798539364.47,estimated
London,2023-03-09,840852953.56,estimated
London,2023-03-10,814132939.68,estimated
London,2023-03-11,702927676.76,estimated
London,2023-03-12,706798296.0,estimated
London,2023-03-13,853760195.3,estimated
London,2023-03-14,848703885.13,estimated
London,2023-03-15,826074691.33,estimated
London,2023-03-16,841910792.06,estimated
London,2023-03-17,868878458.79,estimated
London,2023-03-18,696731212.13,estimated
London,2023-03-19,729672202.37,estimated
London,2023-03-20,850281480.6,estimated
London,2023-03-21,839260330.59,estimated
London,2023-03-22,821490020.78,estimated
London,2023-03-23,853663279.83,estimated
London,2023-03-24,875001468.84,estimated
London,2023-03-25,729736504.29,estimated
London,2023-03-26,739372697.07,estimated
London,2023-03-27,825389404.04,estimated
London,2023-03-28,869272779.12,estimated
London,2023-03-29,808032866.66,estimated
London,2023-03-30,847924501.1,estimated
London,2023-03-31,867089149.26,estimated
London,2023-04-01,743327023.04,estimated
London,2023-04-02,700452285.58,estimated
London,2023-04-03,812590186.5,estimated
London,2023-04-04,843613653.43,estimated
London,2023-04-05,810151719.17,estimated
London,2023-04-06,874588513.44,estimated
London,2023-04-07,850559989.4,estimated
London,2023-04-08,748467394.64,estimated
London,2023-04-09,686081290.89,estimated
London,2023-04-10,864410008.71,estimated
London,2023-04-11,845409262.0,estimated
London,2023-04-12,822727971.61,estimated
London,2023-04-13,846692935.05,estimated
London,2023-04-14,809389680.13,estimated
London,2023-04-15,719103841.8,estimated
London,2023-04-16,745165590.0,estimated
London,2023-04-17,870565946.01,estimated
London,2023-04-18,822051490.98,estimated
London,2023-04-19,873133484.85,estimated
London,2023-04-20,803766647.68,estimated
London,2023-04-21,865332869.07,estimated
London,2023-04-22,684828566.09,estimated
London,2023-04-23,695789731.26,estimated
London,2023-04-24,846215378.78,estimated
London,2023-04-25,881256498.72,estimated
London,2023-04-26,842355905.39,estimated
London,2023-04-27,821287681.68,estimated
London,2023-04-28,818961971.54,estimated
London,2023-04-29,694774150.84,estimated
London,2023-04-30,714186411.0,estimated
London,2023-05-01,837887644.28,estimated
London,2023-05-02,819035379.28,estimated
London,2023-05-03,853608982.22,estimated
London,2023-05-04,806254078.41,estimated
London,2023-05-05,829719034.15,estimated
London,2023-05-06,720204888.01,estimated
London,2023-05-07,712395402.87,estimated
London,2023-05-08,839334743.32,estimated
London,2023-05-09,835905796.86,estimated
London,2023-05-10,858294821.65,estimated
London,2023-05-11,861186098.57,estimated
London,2023-05-12,837999218.3,estimated
London,2023-05-13,730959179.83,estimated
London,2023-05-14,685413380.51,estimated
London,2023-05-15,828848810.93,estimated
London,2023-05-16,849901010.59,estimated
London,2023-05-17,831352676.03,estimated
London,2023-05-18,870701405.52,estimated
London,2023-05-19,817462515.49,estimated
London,2023-05-20,745844162.6,estimated
London,2023-05-21,713484528.65,estimated
London,2023-05-22,824668226.51,estimated
London,2023-05-23,866581184.24,estimated
London,2023-05-24,843702031.65,estimated
London,2023-05-25,875542953.26,estimated
London,2023-05-26,841050384.75,estimated
London,2023-05-27,703150969.11,estimated
London,2023-05-28,731184202.56,estimated
London,2023-05-29,866324638.77,estimated
London,2023-05-30,831488241.32,estimated
London,2023-05-31,820036870.7,estimated
London,2023-06-01,976075249.06,estimated
London,2023-06-02,991461925.63,estimated
London,2023-06-03,863968432.99,estimated
London,2023-06-04,818828876.03,estimated
London,2023-06-05,1047092426.14,estimated
London,2023-06-06,1040631515.32,estimated
London,2023-06-07,1000803036.88,estimated
London,2023-06-08,1015799902.48,estimated
London,2023-06-09,1030921910.1,estimated
London,2023-06-10,863571268.2,estimated
London,2023-06-11,840212002.62,estimated
London,2023-06-12,1021635702.31,estimated
London,2023-06-13,1043687458.48,estimated
London,2023-06-14,1036574923.2,estimated
London,2023-06-15,1030602662.4,estimated
London,2023-06-16,987369201.9,estimated
London,2023-06-17,890498398.76,estimated
London,2023-06-18,864196851.68,estimated
London,2023-06-19,1020472303.37,estimated
London,2023-06-20,995066427.73,estimated
London,2023-06-21,1034521057.47,estimated
London,2023-06-22,972358617.1,estimated
London,2023-06-23,960458865.81,estimated
London,2023-06-24,877193145.94,estimated
London,2023-06-25,817356638.25,estimated
London,2023-06-26,974984779.84,estimated
London,2023-06-27,1054239258.0,estimated
London,2023-06-28,1013655662.13,estimated
London,2023-06-29,969830622.34,estimated
London,2023-06-30,1050812552.53,estimated
London,2023-07-01,836658774.98,estimated
