City,Date,PM2.5,PM10,O3,NO2,CO,SO2
Dubai,2023-03-15,30.412499999999998,55.10833333333333,27.666666666666668,108.44583333333333,647.625,31.508333333333336
Dubai,2023-03-16,33.30833333333333,62.645833333333336,17.041666666666668,115.0625,714.875,30.65833333333333
Dubai,2023-03-17,19.304166666666667,46.2125,75.45833333333333,36.9,257.4583333333333,8.095833333333333
Dubai,2023-03-18,20.533333333333335,43.475,87.875,36.0625,250.0,7.604166666666667
Dubai,2023-03-19,29.425,51.13333333333333,82.29166666666667,54.57916666666667,386.7083333333333,14.691666666666668
Dubai,2023-03-20,48.475,85.625,53.0,100.13333333333333,702.7916666666666,29.962500000000002
Dubai,2023-03-21,44.1,85.30416666666666,59.666666666666664,96.17083333333333,543.2083333333334,22.287499999999998
Dubai,2023-03-22,20.066666666666666,84.99583333333332,100.125,15.666666666666666,206.625,6.2625
Dubai,2023-03-23,20.179166666666667,88.26666666666667,107.0,11.1625,188.83333333333334,5.479166666666667
Dubai,2023-03-24,20.716666666666665,47.875,95.66666666666667,25.495833333333334,248.29166666666666,7.3500000000000005
Dubai,2023-03-25,24.0125,51.525,73.95833333333333,52.59166666666667,356.9583333333333,14.145833333333334
Dubai,2023-03-26,41.6625,75.85000000000001,42.75,127.14166666666667,675.75,32.483333333333334
Dubai,2023-03-27,49.92083333333333,98.75416666666666,50.041666666666664,99.78750000000001,506.7083333333333,22.004166666666666
Dubai,2023-03-28,26.733333333333334,85.89999999999999,37.166666666666664,69.90833333333333,421.2916666666667,20.912499999999998
Dubai,2023-03-29,31.7,95.7625,105.5,20.3625,214.79166666666666,9.779166666666667
Dubai,2023-03-30,27.59583333333333,56.541666666666664,95.04166666666667,35.487500000000004,281.3333333333333,9.154166666666667
Dubai,2023-03-31,30.020833333333332,55.637499999999996,75.41666666666667,70.75416666666666,464.4166666666667,19.604166666666668
Dubai,2023-04-01,34.579166666666666,66.37916666666666,49.958333333333336,95.72083333333335,555.2083333333334,21.52916666666667
Dubai,2023-04-02,23.929166666666664,56.32916666666667,106.58333333333333,18.879166666666666,213.54166666666666,5.258333333333334
Dubai,2023-04-03,21.683333333333334,49.44166666666666,112.875,14.854166666666666,195.75,4.308333333333334
Dubai,2023-04-04,23.616666666666664,54.05833333333334,109.45833333333333,18.679166666666667,219.04166666666666,6.420833333333333
Dubai,2023-04-05,24.40416666666667,55.395833333333336,98.125,36.079166666666666,294.8333333333333,11.200000000000001
Dubai,2023-04-06,28.40416666666667,58.416666666666664,94.83333333333333,57.42083333333333,438.2083333333333,19.4875
Dubai,2023-04-07,32.208333333333336,54.84166666666667,48.833333333333336,105.67916666666667,604.9583333333334,24.941666666666666
Dubai,2023-04-08,35.40833333333333,59.60833333333333,44.5,108.47083333333335,564.75,22.5625
Dubai,2023-04-09,43.9375,85.64583333333333,83.875,78.6375,590.875,28.191666666666666
Dubai,2023-04-10,41.025,76.30833333333334,37.416666666666664,140.75416666666666,810.7916666666666,28.0125
Dubai,2023-04-11,46.925000000000004,87.06666666666666,52.083333333333336,127.6125,712.1666666666666,28.71666666666667
Dubai,2023-04-12,45.0875,81.65833333333333,71.70833333333333,120.0625,676.1666666666666,23.870833333333334
Dubai,2023-04-13,43.72083333333333,92.60000000000001,34.791666666666664,78.3625,394.5,17.608333333333334
Dubai,2023-04-14,33.045833333333334,81.27083333333333,23.0,80.37083333333334,460.9166666666667,19.395833333333332
Dubai,2023-04-15,19.345833333333335,42.175000000000004,94.58333333333333,30.570833333333336,251.33333333333334,7.9875
Dubai,2023-04-16,22.166666666666668,52.63333333333333,111.375,25.7375,237.66666666666666,7.554166666666667
Dubai,2023-04-17,21.71666666666667,48.800000000000004,119.375,25.162499999999998,248.20833333333334,9.220833333333333
Dubai,2023-04-18,27.058333333333334,68.39583333333333,111.83333333333333,37.69583333333333,318.2083333333333,17.1375
Dubai,2023-04-19,32.829166666666666,65.40416666666667,102.41666666666667,62.975,481.4583333333333,31.929166666666664
Dubai,2023-04-20,33.94166666666667,66.22083333333333,123.16666666666667,56.96666666666667,428.5416666666667,24.175
Dubai,2023-04-21,41.237500000000004,72.31666666666666,127.5,77.55833333333334,579.375,29.75
Dubai,2023-04-22,37.954166666666666,60.729166666666664,47.958333333333336,131.9625,758.4583333333334,32.27916666666667
Dubai,2023-04-23,48.145833333333336,78.45,51.791666666666664,119.78333333333335,739.2916666666666,29.291666666666668
Dubai,2023-04-24,37.875,66.02083333333333,42.083333333333336,87.17916666666667,607.5416666666666,27.133333333333336
Dubai,2023-04-25,48.52916666666667,84.7375,42.5,145.81666666666666,956.7083333333334,39.90833333333333
Dubai,2023-04-26,30.6375,62.64166666666667,43.041666666666664,96.35833333333333,545.875,26.304166666666664
Dubai,2023-04-27,23.950000000000003,61.9625,115.16666666666667,58.37083333333334,369.9166666666667,25.083333333333332
Dubai,2023-04-28,26.59166666666667,56.84166666666667,84.5,71.54166666666667,442.0833333333333,21.71666666666667
Dubai,2023-04-29,35.35,70.76666666666667,92.5,91.44583333333333,595.2916666666666,26.670833333333334
Dubai,2023-04-30,44.0875,82.46666666666667,67.16666666666667,124.04166666666667,711.125,26.087500000000002
Dubai,2023-05-01,53.0625,115.0,99.75,91.60000000000001,634.2083333333334,21.458333333333332
Dubai,2023-05-02,30.337500000000002,74.14999999999999,86.125,53.550000000000004,390.625,13.7875
Dubai,2023-05-03,22.037499999999998,61.824999999999996,99.875,32.862500000000004,261.375,8.608333333333333
Dubai,2023-05-04,23.429166666666664,53.362500000000004,82.83333333333333,52.02916666666667,342.7916666666667,14.183333333333332
Dubai,2023-05-05,22.504166666666666,50.083333333333336,88.79166666666667,58.79583333333333,376.0,17.3125
Dubai,2023-05-06,28.474999999999998,72.0625,68.83333333333333,89.90833333333335,537.6666666666666,26.016666666666666
Dubai,2023-05-07,28.620833333333334,60.725,42.625,112.825,692.6666666666666,36.791666666666664
Dubai,2023-05-08,39.387499999999996,63.96666666666667,44.0,143.04166666666666,806.875,30.21666666666667
Dubai,2023-05-09,48.6625,77.99583333333334,104.875,130.4,655.7083333333334,21.7
Dubai,2023-05-10,38.329166666666666,63.125,74.08333333333333,113.0625,570.6666666666666,18.95
Dubai,2023-05-11,41.637499999999996,71.175,83.5,103.96666666666665,655.2916666666666,20.333333333333332
Dubai,2023-05-12,47.525,93.5625,89.95833333333333,76.1375,599.75,19.375
Dubai,2023-05-13,35.93333333333333,72.76666666666667,93.58333333333333,51.666666666666664,428.5833333333333,14.35
Dubai,2023-05-14,54.824999999999996,101.30833333333334,151.20833333333334,54.699999999999996,541.4166666666666,17.483333333333334
Dubai,2023-05-15,35.295833333333334,101.42083333333333,94.91666666666667,38.81666666666667,328.25,9.870833333333334
Dubai,2023-05-16,30.175,79.14166666666667,92.5,44.31666666666666,335.375,9.9375
Dubai,2023-05-17,36.52916666666667,85.48333333333333,88.625,54.40416666666667,433.8333333333333,11.616666666666667
Dubai,2023-05-18,58.70416666666667,116.2,138.79166666666666,66.34583333333333,592.25,16.454166666666666
Dubai,2023-05-19,37.262499999999996,78.78750000000001,103.20833333333333,88.075,554.5833333333334,20.2625
Dubai,2023-05-20,39.0875,80.58333333333333,55.5,103.09166666666665,539.125,18.866666666666667
Dubai,2023-05-21,33.7125,79.72500000000001,53.666666666666664,80.60000000000001,441.0833333333333,15.958333333333334
Dubai,2023-05-22,31.983333333333334,74.3875,50.625,92.52083333333333,487.75,20.525000000000002
Dubai,2023-05-23,35.775,77.82916666666667,60.0,89.52083333333333,557.375,23.375
Dubai,2023-05-24,44.125,101.49166666666667,75.95833333333333,93.46249999999999,624.9166666666666,25.412499999999998
Dubai,2023-05-25,46.15,91.87916666666666,107.20833333333333,92.72083333333335,651.375,25.212500000000002
Dubai,2023-05-26,43.4125,96.59166666666665,134.54166666666666,71.07083333333334,495.7916666666667,18.691666666666666
Dubai,2023-05-27,34.85,79.77916666666667,94.45833333333333,46.77916666666667,380.2916666666667,11.25
Dubai,2023-05-28,30.96666666666667,79.64999999999999,86.16666666666667,47.18333333333333,325.2916666666667,11.304166666666667
Dubai,2023-05-29,34.775,84.40416666666667,84.66666666666667,70.96666666666667,485.0416666666667,20.433333333333334
Dubai,2023-05-30,39.65416666666667,75.93333333333334,64.95833333333333,114.60416666666667,722.8333333333334,24.116666666666664
Dubai,2023-05-31,36.291666666666664,81.99166666666666,62.041666666666664,74.77083333333333,457.2916666666667,18.633333333333333
Dubai,2023-06-01,31.28333333333333,79.38333333333334,87.5,45.770833333333336,333.0833333333333,12.033333333333333
Dubai,2023-06-02,24.358333333333334,82.77083333333333,110.83333333333333,26.770833333333332,245.66666666666666,7.3125
Dubai,2023-06-03,26.458333333333332,68.79166666666667,115.29166666666667,53.9,360.7083333333333,14.554166666666667
Dubai,2023-06-04,52.35,113.15833333333335,106.08333333333333,76.97083333333333,578.4166666666666,19.970833333333335
Dubai,2023-06-05,51.29583333333333,96.175,72.04166666666667,105.925,600.125,19.966666666666665
Dubai,2023-06-06,33.170833333333334,65.19166666666666,59.708333333333336,88.11666666666667,482.0416666666667,16.895833333333332
Dubai,2023-06-07,38.266666666666666,84.875,72.91666666666667,80.66250000000001,590.4166666666666,23.233333333333334
Dubai,2023-06-08,62.208333333333336,125.51666666666667,147.16666666666666,65.92916666666666,626.3333333333334,23.1125
Dubai,2023-06-09,45.512499999999996,97.75,96.70833333333333,84.64166666666667,561.9583333333334,21.95
Dubai,2023-06-10,43.0,95.20416666666667,78.66666666666667,104.47083333333335,637.9166666666666,24.941666666666666
Dubai,2023-06-11,46.6,92.325,84.625,93.2,700.375,26.304166666666664
Dubai,2023-06-12,31.3,75.58333333333333,50.791666666666664,97.9875,621.7083333333334,26.883333333333336
Dubai,2023-06-13,34.291666666666664,83.50833333333334,72.91666666666667,78.54583333333333,501.875,23.775000000000002
Dubai,2023-06-14,27.075,69.64583333333333,88.58333333333333,43.9,297.875,10.604166666666666
Dubai,2023-06-15,25.383333333333336,75.8,89.58333333333333,50.84166666666667,330.5,13.0
Dubai,2023-06-16,23.333333333333332,67.50416666666666,84.54166666666667,52.31666666666666,354.125,14.862499999999999
Dubai,2023-06-17,25.108333333333334,84.32083333333334,113.70833333333333,26.1875,247.41666666666666,9.120833333333334
Dubai,2023-06-18,32.53333333333333,127.51249999999999,109.33333333333333,42.43333333333333,325.75,15.054166666666667
Dubai,2023-06-19,33.958333333333336,99.35416666666667,71.66666666666667,75.60833333333333,492.125,27.241666666666664
Dubai,2023-06-20,48.69583333333333,103.9875,101.75,89.27916666666665,612.9583333333334,26.395833333333332
Dubai,2023-06-21,38.90833333333333,94.42916666666667,85.75,87.96666666666665,586.0833333333334,25.054166666666664
Dubai,2023-06-22,33.270833333333336,75.05416666666666,106.625,62.362500000000004,452.7916666666667,15.904166666666667
Dubai,2023-06-23,30.425,87.99583333333334,113.08333333333333,49.791666666666664,388.875,13.479166666666666
Dubai,2023-06-24,23.349999999999998,55.762499999999996,105.5,65.3625,431.3333333333333,17.675
Dubai,2023-06-25,18.25,50.637499999999996,96.875,56.225,380.5833333333333,16.233333333333334
Dubai,2023-06-26,28.045833333333334,78.65416666666667,102.875,67.35416666666667,417.375,18.8125
Dubai,2023-06-27,39.21666666666667,111.19166666666666,100.33333333333333,59.5375,373.3333333333333,17.416666666666668
Dubai,2023-06-28,43.229166666666664,177.38750000000002,79.625,32.15416666666667,294.7083333333333,13.65
Dubai,2023-06-29,40.483333333333334,149.24583333333334,93.08333333333333,37.416666666666664,408.2916666666667,22.079166666666666
Dubai,2023-06-30,54.09583333333333,185.0583333333333,166.33333333333334,26.96666666666667,512.375,20.125
Dubai,2023-07-01,42.98333333333333,154.04999999999998,144.20833333333334,20.583333333333332,360.375,13.929166666666667
Dubai,2023-07-02,40.11666666666667,167.46666666666667,133.29166666666666,24.925,318.125,15.299999999999999
Dubai,2023-07-03,43.737500000000004,149.85,113.625,42.0375,476.2916666666667,24.27916666666667
Dubai,2023-07-04,41.28333333333333,130.36249999999998,95.75,42.37916666666667,511.25,26.03333333333333
Dubai,2023-07-05,45.51666666666667,169.875,123.125,32.512499999999996,423.5416666666667,20.412499999999998
Dubai,2023-07-06,54.550000000000004,155.54166666666666,139.5,37.891666666666666,499.3333333333333,23.766666666666666
Dubai,2023-07-07,63.30416666666667,154.19166666666666,174.33333333333334,38.62916666666667,485.0,20.75
Dubai,2023-07-08,73.56666666666666,203.5583333333333,177.91666666666666,35.30833333333333,518.5833333333334,24.52916666666667
Dubai,2023-07-09,69.425,196.76666666666665,99.79166666666667,46.666666666666664,542.375,27.516666666666666
Dubai,2023-07-10,67.8,183.6625,94.125,57.49583333333334,546.6666666666666,27.775000000000002
Dubai,2023-07-11,76.30833333333334,252.80416666666667,106.625,36.40416666666667,432.875,20.454166666666666
Dubai,2023-07-12,58.9625,155.02916666666667,130.875,40.50833333333333,566.8333333333334,24.754166666666666
Dubai,2023-07-13,44.74166666666667,117.25833333333333,150.41666666666666,38.645833333333336,480.5416666666667,23.97083333333333
Dubai,2023-07-14,58.604166666666664,146.15416666666667,177.41666666666666,38.300000000000004,547.0416666666666,26.308333333333334
Dubai,2023-07-15,58.57083333333333,157.525,123.95833333333333,34.954166666666666,398.9166666666667,15.670833333333334
Dubai,2023-07-16,67.72500000000001,177.8083333333333,147.95833333333334,40.545833333333334,497.5,24.125
Dubai,2023-07-17,72.25416666666666,185.02083333333334,125.54166666666667,39.975,562.5833333333334,25.45
Dubai,2023-07-18,73.25416666666666,208.70833333333334,220.33333333333334,35.270833333333336,680.5416666666666,29.616666666666664
Dubai,2023-07-19,43.3375,125.12083333333334,100.83333333333333,46.85,566.625,30.458333333333332
Dubai,2023-07-20,31.6375,94.79166666666667,131.95833333333334,27.425,400.5,16.4875
Dubai,2023-07-21,49.270833333333336,167.06666666666666,145.45833333333334,35.104166666666664,434.5,22.133333333333336
Dubai,2023-07-22,54.62916666666666,192.82083333333333,83.70833333333333,40.416666666666664,358.0,18.0
Dubai,2023-07-23,57.07083333333333,217.86666666666667,85.08333333333333,38.375,340.6666666666667,17.0625
Dubai,2023-07-24,55.699999999999996,208.52083333333334,65.41666666666667,38.074999999999996,347.2083333333333,17.004166666666666
Dubai,2023-07-25,60.041666666666664,215.64166666666665,94.54166666666667,44.300000000000004,447.3333333333333,22.816666666666666
Dubai,2023-07-26,55.73333333333333,249.875,85.33333333333333,32.77916666666667,307.9583333333333,13.179166666666667
Dubai,2023-07-27,40.8125,159.67083333333332,72.0,31.900000000000002,351.0416666666667,13.779166666666667
Dubai,2023-07-28,45.125,173.3083333333333,75.04166666666667,32.112500000000004,382.625,15.433333333333332
Dubai,2023-07-29,52.92083333333333,137.525,103.45833333333333,42.50833333333333,578.2083333333334,26.53333333333333
Dubai,2023-07-30,45.604166666666664,142.47083333333333,110.45833333333333,50.887499999999996,597.2916666666666,34.954166666666666
Dubai,2023-07-31,45.93333333333334,187.57083333333333,178.5,24.837500000000002,406.7916666666667,17.970833333333335
Dubai,2023-08-01,55.82916666666667,176.51666666666665,190.16666666666666,28.141666666666666,492.7083333333333,26.3125
Dubai,2023-08-02,56.30416666666667,158.80416666666667,103.04166666666667,63.49166666666667,611.7083333333334,33.725
Dubai,2023-08-03,57.15,155.29999999999998,129.25,42.420833333333334,429.0,18.933333333333334
Dubai,2023-08-04,60.762499999999996,169.88333333333333,110.75,48.07083333333333,499.625,23.266666666666666
Dubai,2023-08-05,74.02083333333333,229.78333333333333,121.95833333333333,41.291666666666664,558.0833333333334,21.4875
Dubai,2023-08-06,73.29166666666667,260.9916666666667,99.75,43.84583333333333,461.9166666666667,22.808333333333334
Dubai,2023-08-07,76.175,251.6875,116.95833333333333,40.34583333333333,525.4583333333334,25.870833333333334
Dubai,2023-08-08,60.291666666666664,193.625,204.79166666666666,24.2625,522.375,19.025000000000002
Dubai,2023-08-09,67.03750000000001,233.51250000000002,165.29166666666666,38.729166666666664,662.75,33.8625
Dubai,2023-08-10,82.22500000000001,231.6916666666667,145.83333333333334,38.90416666666667,674.125,27.112499999999997
Dubai,2023-08-11,89.77083333333333,244.60833333333335,169.41666666666666,32.324999999999996,689.375,22.558333333333334
Dubai,2023-08-12,65.89166666666667,202.95416666666665,93.95833333333333,33.425000000000004,493.9166666666667,21.425
Dubai,2023-08-13,58.62083333333334,174.63333333333333,102.79166666666667,37.895833333333336,492.0,23.525000000000002
Dubai,2023-08-14,77.99166666666666,195.72916666666666,115.54166666666667,35.6,554.5,25.741666666666664
Dubai,2023-08-15,89.38333333333333,197.77083333333334,95.75,63.583333333333336,721.2083333333334,37.65833333333333
Dubai,2023-08-16,64.29583333333333,216.4,53.625,41.15,397.5416666666667,15.112499999999999
Dubai,2023-08-17,45.70416666666667,245.5666666666667,50.125,29.141666666666666,282.7916666666667,13.733333333333334
Dubai,2023-08-18,43.43333333333334,230.63750000000002,52.458333333333336,34.525,316.9166666666667,17.366666666666667
Dubai,2023-08-19,51.49583333333334,172.21666666666667,66.16666666666667,35.829166666666666,368.4583333333333,19.4625
Dubai,2023-08-20,59.729166666666664,170.92083333333335,88.91666666666667,42.762499999999996,434.3333333333333,25.0125
Dubai,2023-08-21,58.21666666666667,176.47916666666666,97.25,36.69583333333333,434.375,20.25
Dubai,2023-08-22,51.887499999999996,109.0,90.375,38.9625,441.7916666666667,23.416666666666668
Dubai,2023-08-23,53.145833333333336,99.9875,124.04166666666667,27.020833333333332,400.4166666666667,15.708333333333334
Dubai,2023-08-24,61.137499999999996,121.97083333333335,159.91666666666666,35.612500000000004,498.5416666666667,24.416666666666668
Dubai,2023-08-25,66.925,134.02916666666667,137.95833333333334,48.604166666666664,543.0416666666666,27.270833333333332
Dubai,2023-08-26,66.67916666666666,144.49166666666667,110.0,56.15833333333333,552.0833333333334,25.087500000000002
Dubai,2023-08-27,67.58749999999999,182.78333333333333,101.66666666666667,52.425000000000004,599.75,28.433333333333334
Dubai,2023-08-28,51.8125,154.02083333333334,104.5,42.362500000000004,430.1666666666667,23.566666666666666
Dubai,2023-08-29,63.137499999999996,182.63333333333333,75.45833333333333,53.895833333333336,580.7083333333334,31.920833333333334
Dubai,2023-08-30,50.6625,145.17083333333332,82.375,51.11666666666667,425.9583333333333,22.65416666666667
Dubai,2023-08-31,40.44166666666667,139.5,80.91666666666667,35.90833333333333,352.6666666666667,19.316666666666666
Dubai,2023-09-01,37.975,109.16666666666667,92.5,41.27916666666667,430.2916666666667,20.683333333333334
Dubai,2023-09-02,41.204166666666666,180.57500000000002,91.08333333333333,35.53333333333333,334.7916666666667,17.558333333333334
Dubai,2023-09-03,37.9,154.54999999999998,77.625,36.19166666666667,318.8333333333333,17.666666666666668
Dubai,2023-09-04,42.15833333333333,161.20000000000002,78.08333333333333,34.862500000000004,326.0416666666667,17.412499999999998
Dubai,2023-09-05,45.70416666666667,145.34583333333333,80.45833333333333,45.862500000000004,461.9583333333333,27.27916666666667
Dubai,2023-09-06,55.800000000000004,159.6625,120.125,39.8375,421.2083333333333,20.9875
Dubai,2023-09-07,48.166666666666664,145.1625,73.54166666666667,34.42916666666667,344.4166666666667,15.470833333333333
Dubai,2023-09-08,41.354166666666664,119.77916666666665,81.04166666666667,31.708333333333332,327.75,14.745833333333332
Dubai,2023-09-09,52.449999999999996,121.77499999999999,111.04166666666667,34.18333333333333,454.2916666666667,19.075
Dubai,2023-09-10,59.84166666666667,154.54583333333332,161.75,31.791666666666668,479.1666666666667,23.241666666666664
Dubai,2023-09-11,56.53333333333333,160.41666666666666,116.29166666666667,41.1625,501.5,25.516666666666666
Dubai,2023-09-12,52.37916666666666,148.8375,104.54166666666667,34.550000000000004,413.7916666666667,19.175
Dubai,2023-09-13,54.42916666666667,129.6625,112.0,35.21666666666667,473.375,18.541666666666668
Dubai,2023-09-14,61.949999999999996,146.48333333333332,98.625,49.35833333333333,603.125,27.895833333333332
Dubai,2023-09-15,58.30833333333334,184.32500000000002,99.125,43.262499999999996,476.5833333333333,24.316666666666666
Dubai,2023-09-16,60.666666666666664,199.025,119.125,35.545833333333334,442.3333333333333,22.333333333333332
Dubai,2023-09-17,56.458333333333336,165.525,104.70833333333333,42.079166666666666,456.125,24.458333333333332
Dubai,2023-09-18,66.33333333333333,176.88333333333333,121.625,40.699999999999996,503.2916666666667,23.629166666666666
Dubai,2023-09-19,64.52499999999999,146.25833333333333,94.95833333333333,57.43333333333334,629.0416666666666,31.104166666666668
Dubai,2023-09-20,69.75416666666666,160.9125,104.54166666666667,47.63333333333333,563.375,25.116666666666664
Dubai,2023-09-21,37.94166666666667,85.28750000000001,94.375,36.62916666666667,401.25,20.1125
Dubai,2023-09-22,45.737500000000004,93.46666666666665,79.875,59.43333333333334,637.0833333333334,31.8875
Dubai,2023-09-23,49.92083333333333,177.19583333333333,83.625,37.204166666666666,402.5833333333333,13.5625
Dubai,2023-09-24,50.604166666666664,192.13750000000002,58.833333333333336,44.9375,349.5416666666667,11.683333333333332
Dubai,2023-09-25,47.425000000000004,132.77916666666667,87.625,40.362500000000004,423.125,18.070833333333333
Dubai,2023-09-26,47.7125,134.07916666666668,90.25,45.775,467.8333333333333,21.258333333333333
Dubai,2023-09-27,42.28333333333333,127.43333333333334,60.875,41.32083333333333,363.7083333333333,15.833333333333334
Dubai,2023-09-28,39.72083333333333,98.42083333333333,79.33333333333333,35.458333333333336,366.125,14.737499999999999
Dubai,2023-09-29,45.479166666666664,111.34166666666665,81.45833333333333,46.47083333333333,515.875,28.412499999999998
Dubai,2023-09-30,52.40416666666667,125.3625,83.04166666666667,47.699999999999996,464.6666666666667,26.71666666666667
Dubai,2023-10-01,42.94166666666666,113.79583333333333,108.625,26.8125,353.5833333333333,15.841666666666667
Dubai,2023-10-02,40.733333333333334,142.5,81.25,31.170833333333334,323.5,14.741666666666667
Dubai,2023-10-03,43.833333333333336,110.1875,55.541666666666664,60.604166666666664,571.2916666666666,32.37083333333333
Dubai,2023-10-04,53.47083333333333,116.73333333333333,64.58333333333333,57.925000000000004,591.0,31.491666666666664
Dubai,2023-10-05,48.60833333333333,106.45416666666667,86.75,46.300000000000004,542.7083333333334,25.40416666666667
Dubai,2023-10-06,38.4375,83.8,84.83333333333333,33.525,400.5416666666667,16.275000000000002
Dubai,2023-10-07,54.42083333333333,130.20833333333334,79.79166666666667,51.86666666666667,506.1666666666667,23.575000000000003
Dubai,2023-10-08,55.229166666666664,126.94166666666666,57.708333333333336,51.979166666666664,437.125,20.404166666666665
Dubai,2023-10-09,49.82083333333333,118.05,74.66666666666667,43.04583333333333,450.625,19.0625
Dubai,2023-10-10,43.67916666666667,113.07083333333333,84.70833333333333,37.18333333333333,437.125,19.462500000000002
Dubai,2023-10-11,35.199999999999996,62.40416666666667,63.041666666666664,55.300000000000004,559.125,29.454166666666666
Dubai,2023-10-12,33.704166666666666,64.99166666666666,87.45833333333333,43.48333333333333,466.375,21.933333333333334
Dubai,2023-10-13,36.11666666666667,78.09583333333333,104.79166666666667,34.0875,419.625,21.116666666666667
Dubai,2023-10-14,46.68333333333334,108.62916666666666,82.83333333333333,55.48333333333333,600.5416666666666,34.237500000000004
Dubai,2023-10-15,44.875,109.40833333333335,67.25,55.57916666666667,598.125,33.38333333333333
Dubai,2023-10-16,59.125,144.24166666666667,65.95833333333333,73.53333333333333,756.7083333333334,46.8125
Dubai,2023-10-17,51.020833333333336,122.90833333333335,85.875,38.416666666666664,459.75,23.825
Dubai,2023-10-18,56.32916666666667,133.00833333333333,75.25,47.824999999999996,563.7916666666666,30.0
Dubai,2023-10-19,55.791666666666664,141.33333333333334,76.0,48.637499999999996,502.375,28.920833333333334
Dubai,2023-10-20,55.199999999999996,143.26666666666668,74.83333333333333,47.38333333333333,537.2083333333334,30.037499999999998
Dubai,2023-10-21,57.07083333333333,152.75416666666666,81.29166666666667,54.92916666666667,555.375,31.641666666666666
Dubai,2023-10-22,47.458333333333336,127.47916666666667,71.25,46.87916666666666,486.9583333333333,26.729166666666668
Dubai,2023-10-23,53.699999999999996,151.39166666666668,81.75,52.125,550.4166666666666,32.045833333333334
Dubai,2023-10-24,51.46666666666667,139.99166666666667,72.70833333333333,52.65833333333333,554.0416666666666,31.995833333333334
Dubai,2023-10-25,50.5625,133.62083333333334,62.166666666666664,58.17916666666667,561.4583333333334,33.579166666666666
Dubai,2023-10-26,42.550000000000004,98.84166666666665,43.75,43.07916666666667,383.1666666666667,18.916666666666668
Dubai,2023-10-27,28.78333333333333,65.28333333333333,55.5,43.2875,382.6666666666667,17.795833333333334
Dubai,2023-10-28,35.954166666666666,83.05416666666666,49.25,68.6125,554.75,31.695833333333336
Dubai,2023-10-29,37.199999999999996,81.15,72.54166666666667,59.67916666666667,472.9166666666667,28.075
Dubai,2023-10-30,34.4375,67.89583333333333,56.125,61.09583333333333,450.3333333333333,26.55
Dubai,2023-10-31,36.920833333333334,64.96666666666667,48.375,64.95,493.125,27.291666666666668
Dubai,2023-11-01,29.825,57.94166666666666,44.041666666666664,48.78333333333333,375.8333333333333,18.4875
Dubai,2023-11-02,30.65833333333333,67.82916666666667,51.541666666666664,43.40833333333333,376.3333333333333,17.516666666666666
Dubai,2023-11-03,41.954166666666666,79.78750000000001,48.583333333333336,55.65,494.1666666666667,24.224999999999998
Dubai,2023-11-04,26.27916666666667,56.69583333333333,86.66666666666667,15.579166666666666,224.58333333333334,8.0
Dubai,2023-11-05,27.395833333333332,58.76666666666667,96.625,18.1875,242.41666666666666,9.487499999999999
Dubai,2023-11-06,23.9375,57.72083333333333,81.91666666666667,20.566666666666666,247.08333333333334,10.424999999999999
Dubai,2023-11-07,30.65833333333333,90.52499999999999,83.625,25.59166666666667,292.125,14.295833333333334
Dubai,2023-11-08,34.5625,84.72083333333333,74.16666666666667,44.4,433.7083333333333,23.545833333333334
Dubai,2023-11-09,29.52916666666667,72.075,63.833333333333336,40.52916666666667,333.5416666666667,16.841666666666665
Dubai,2023-11-10,26.708333333333332,51.887499999999996,52.666666666666664,45.2875,409.875,19.770833333333332
Dubai,2023-11-11,28.791666666666668,49.375,53.291666666666664,52.07083333333333,440.2083333333333,23.433333333333334
Dubai,2023-11-12,29.974999999999998,60.512499999999996,47.875,54.31666666666666,426.875,23.333333333333332
Dubai,2023-11-13,26.141666666666666,53.9,51.375,50.487500000000004,427.9166666666667,22.758333333333336
Dubai,2023-11-14,29.09166666666667,69.92916666666666,45.041666666666664,56.987500000000004,500.25,26.525000000000002
Dubai,2023-11-15,25.866666666666664,71.77916666666667,49.75,51.04583333333333,407.5416666666667,20.695833333333333
Dubai,2023-11-16,26.854166666666668,85.97083333333335,56.833333333333336,31.741666666666664,311.7916666666667,13.225
Dubai,2023-11-17,22.995833333333334,46.92916666666667,57.125,38.36666666666667,344.25,17.0
Dubai,2023-11-18,29.079166666666666,59.12083333333334,59.0,37.75,409.2083333333333,19.166666666666668
Dubai,2023-11-19,37.516666666666666,68.33749999999999,48.625,59.25416666666666,526.5833333333334,30.058333333333334
Dubai,2023-11-20,29.583333333333332,61.50833333333333,60.625,45.791666666666664,399.0416666666667,20.154166666666665
Dubai,2023-11-21,35.208333333333336,81.17916666666666,61.833333333333336,38.13333333333333,425.7916666666667,16.766666666666666
Dubai,2023-11-22,36.44583333333333,91.075,60.041666666666664,42.275,437.2916666666667,22.579166666666666
Dubai,2023-11-23,24.025000000000002,57.175000000000004,81.45833333333333,28.712500000000002,323.25,12.9625
Dubai,2023-11-24,28.724999999999998,61.25416666666666,64.04166666666667,46.37083333333334,452.3333333333333,21.84583333333333
Dubai,2023-11-25,34.3375,108.00416666666666,73.25,25.90416666666667,297.75,10.895833333333334
Dubai,2023-11-26,34.295833333333334,83.95,58.458333333333336,46.354166666666664,409.7083333333333,22.825
Dubai,2023-11-27,31.925,66.16666666666667,60.5,46.333333333333336,495.4583333333333,24.629166666666666
