City,Date,PM2.5,PM10,O3,NO2,CO,SO2,Green_Space,Temperature_mean,Temperature_max,Humidity,Wind_speed,Pressure,Electricity Consumption,Source,isWeekend,Season
Dubai,2023-06-18,32.53333333333333,127.5125,109.33333333333331,42.43333333333333,325.75,15.054166666666667,51,33.64,38.0,51.48,11.6,998.93,298141330.56,estimated,0,Summer
Dubai,2023-06-19,33.958333333333336,99.35416666666669,71.66666666666667,75.60833333333333,492.125,27.241666666666664,51,35.6,40.0,53.53333333333333,13.966666666666669,998.51,331342841.97,estimated,0,Summer
Dubai,2023-06-20,48.69583333333333,103.9875,101.75,89.27916666666665,612.9583333333334,26.39583333333333,51,36.66666666666666,41.0,42.125,12.916666666666666,998.41,347679926.92,estimated,0,Summer
Dubai,2023-06-21,38.90833333333333,94.42916666666667,85.75,87.96666666666665,586.0833333333334,25.054166666666664,51,36.5,42.0,43.54166666666666,11.708333333333334,998.41,352151772.76,estimated,0,Summer
Dubai,2023-06-22,33.270833333333336,75.05416666666666,106.625,62.3625,452.7916666666667,15.904166666666669,51,35.25,41.0,54.25,12.583333333333334,998.2016666666668,336430480.01,estimated,0,Summer
Dubai,2023-06-23,30.425,87.99583333333334,113.08333333333331,49.79166666666666,388.875,13.479166666666666,51,34.583333333333336,40.0,58.41666666666666,13.791666666666666,997.4516666666668,350080077.68,estimated,1,Summer
Dubai,2023-06-24,23.35,55.7625,105.5,65.3625,431.3333333333333,17.675,51,35.791666666666664,42.0,47.66666666666666,14.0,995.66,306408144.17,estimated,1,Summer
Dubai,2023-06-25,18.25,50.6375,96.875,56.225,380.5833333333333,16.233333333333334,51,35.416666666666664,40.0,53.625,11.791666666666666,994.4516666666668,305071650.78,estimated,0,Summer
Dubai,2023-06-26,28.04583333333333,78.65416666666667,102.875,67.35416666666667,417.375,18.8125,51,36.15384615384615,41.0,59.03846153846154,14.0,995.0253846153846,345938585.81,estimated,0,Summer
Dubai,2023-06-27,39.21666666666667,111.19166666666666,100.33333333333331,59.5375,373.3333333333333,17.416666666666668,51,37.8,43.0,50.12,19.56,996.05,342922096.95,estimated,0,Summer
Dubai,2023-06-28,43.22916666666666,177.38750000000002,79.625,32.15416666666667,294.7083333333333,13.65,51,36.28,41.0,58.84,14.88,998.65,346237657.12,estimated,0,Summer
Dubai,2023-06-29,40.48333333333333,149.24583333333334,93.08333333333331,37.41666666666666,408.2916666666667,22.079166666666666,51,36.125,41.0,56.25,15.083333333333334,998.2433333333332,345319802.1,estimated,0,Summer
Dubai,2023-06-30,54.09583333333333,185.0583333333333,166.33333333333334,26.96666666666667,512.375,20.125,51,35.6,41.0,54.68,15.76,996.65,358217654.76,estimated,1,Summer
Dubai,2023-07-01,42.98333333333333,154.04999999999998,144.20833333333334,20.58333333333333,360.375,13.929166666666667,51,35.166666666666664,40.0,51.91666666666666,14.041666666666666,996.9516666666668,305438511.92,estimated,1,Summer
Dubai,2023-07-02,40.11666666666667,167.46666666666667,133.29166666666666,24.925,318.125,15.3,51,34.8,40.0,54.2,12.96,997.85,284449381.37,estimated,0,Summer
Dubai,2023-07-03,43.7375,149.85,113.625,42.0375,476.2916666666667,24.27916666666667,51,34.708333333333336,39.0,60.625,13.916666666666666,997.66,333725688.15,estimated,0,Summer
Dubai,2023-07-04,41.28333333333333,130.36249999999998,95.75,42.37916666666667,511.25,26.03333333333333,51,35.083333333333336,38.0,59.04166666666666,12.25,995.9516666666668,329592398.53,estimated,0,Summer
Dubai,2023-07-05,45.51666666666667,169.875,123.125,32.5125,423.5416666666667,20.4125,51,35.2,38.0,61.36,11.96,993.85,346202178.06,estimated,0,Summer
Dubai,2023-07-06,54.55,155.54166666666666,139.5,37.891666666666666,499.3333333333333,23.766666666666666,51,36.41666666666666,40.0,62.125,11.958333333333334,994.6183333333332,358962968.15,estimated,0,Summer
Dubai,2023-07-07,63.30416666666667,154.19166666666666,174.33333333333334,38.62916666666667,485.0,20.75,51,39.12,45.0,43.8,14.6,996.41,362596834.45,estimated,1,Summer
Dubai,2023-07-08,73.56666666666666,203.5583333333333,177.91666666666666,35.30833333333333,518.5833333333334,24.52916666666667,51,39.65384615384615,45.0,33.23076923076923,14.923076923076923,996.5253846153846,282040229.85,estimated,1,Summer
Dubai,2023-07-09,69.425,196.76666666666665,99.79166666666669,46.66666666666666,542.375,27.516666666666666,51,39.28,43.0,39.08,13.84,996.17,299431963.2,estimated,0,Summer
Dubai,2023-07-10,67.8,183.6625,94.125,57.49583333333334,546.6666666666666,27.775,51,38.92,44.0,44.76,13.2,996.73,346702811.8,estimated,0,Summer
Dubai,2023-07-11,76.30833333333334,252.80416666666667,106.625,36.40416666666667,432.875,20.454166666666666,51,38.2,43.0,42.2,13.88,998.65,360361579.14,estimated,0,Summer
Dubai,2023-07-12,58.9625,155.02916666666667,130.875,40.50833333333333,566.8333333333334,24.754166666666663,51,36.333333333333336,40.0,53.125,12.25,997.8683333333332,341957263.24,estimated,0,Summer
Dubai,2023-07-13,44.74166666666667,117.25833333333333,150.41666666666666,38.645833333333336,480.5416666666667,23.97083333333333,51,36.85714285714285,40.0,56.35714285714285,12.285714285714286,996.9457142857144,355220423.08,estimated,0,Summer
Dubai,2023-07-14,58.60416666666666,146.15416666666667,177.41666666666666,38.3,547.0416666666666,26.308333333333334,51,39.5,45.0,39.16666666666666,13.416666666666666,997.2016666666668,336887444.92,estimated,1,Summer
Dubai,2023-07-15,58.57083333333333,157.525,123.95833333333331,34.954166666666666,398.9166666666667,15.670833333333334,51,40.625,45.0,32.958333333333336,13.541666666666666,997.4516666666668,287770667.98,estimated,1,Summer
Dubai,2023-07-16,67.72500000000001,177.8083333333333,147.95833333333334,40.54583333333333,497.5,24.125,51,40.04,45.0,34.28,15.88,997.13,281050716.94,estimated,0,Summer
Dubai,2023-07-17,72.25416666666666,185.0208333333333,125.54166666666669,39.975,562.5833333333334,25.45,51,37.04166666666666,41.0,49.583333333333336,12.416666666666666,996.2433333333332,334174472.35,estimated,0,Summer
Dubai,2023-07-18,73.25416666666666,208.7083333333333,220.3333333333333,35.270833333333336,680.5416666666666,29.616666666666664,51,36.7037037037037,43.0,57.03703703703704,12.296296296296296,995.484074074074,348853750.23,estimated,0,Summer
Dubai,2023-07-19,43.3375,125.12083333333334,100.83333333333331,46.85,566.625,30.45833333333333,51,36.03703703703704,40.0,62.74074074074074,12.703703703703704,994.7062962962964,348721334.78,estimated,0,Summer
Dubai,2023-07-20,31.6375,94.79166666666669,131.95833333333334,27.425,400.5,16.4875,51,36.04,41.0,62.52,12.4,995.05,334850715.82,estimated,0,Summer
Dubai,2023-07-21,49.270833333333336,167.06666666666666,145.45833333333334,35.104166666666664,434.5,22.133333333333336,51,38.88461538461539,43.0,46.23076923076923,15.73076923076923,996.1792307692308,358532416.19,estimated,1,Summer
Dubai,2023-07-22,54.62916666666666,192.82083333333333,83.70833333333333,40.41666666666666,358.0,18.0,51,38.875,44.0,45.458333333333336,15.333333333333334,996.9933333333332,289065945.22,estimated,1,Summer
Dubai,2023-07-23,57.07083333333333,217.86666666666667,85.08333333333333,38.375,340.6666666666667,17.0625,51,38.41666666666666,44.0,47.583333333333336,19.166666666666668,996.4516666666668,290252975.25,estimated,0,Summer
Dubai,2023-07-24,55.7,208.5208333333333,65.41666666666667,38.075,347.2083333333333,17.004166666666666,51,37.75,42.0,46.708333333333336,15.208333333333334,995.035,338444109.4,estimated,0,Summer
Dubai,2023-07-25,60.04166666666666,215.64166666666665,94.54166666666669,44.3,447.3333333333333,22.816666666666663,51,39.07692307692308,43.0,40.23076923076923,18.03846153846154,995.6023076923076,351706212.08,estimated,0,Summer
Dubai,2023-07-26,55.73333333333333,249.875,85.33333333333333,32.77916666666667,307.9583333333333,13.179166666666667,51,38.75,42.0,44.75,19.5,998.0528571428572,359897602.83,estimated,0,Summer
Dubai,2023-07-27,40.8125,159.67083333333332,72.0,31.9,351.0416666666667,13.779166666666669,51,37.29166666666666,42.0,47.41666666666666,17.083333333333332,998.285,351854166.76,estimated,0,Summer
Dubai,2023-07-28,45.125,173.3083333333333,75.04166666666667,32.112500000000004,382.625,15.433333333333332,51,37.79166666666666,42.0,46.41666666666666,14.958333333333334,997.3266666666668,331335728.85,estimated,1,Summer
Dubai,2023-07-29,52.92083333333333,137.525,103.45833333333331,42.50833333333333,578.2083333333334,26.53333333333333,51,36.66666666666666,40.0,56.25,12.541666666666666,996.6183333333332,282937023.39,estimated,1,Summer
Dubai,2023-07-30,45.60416666666666,142.47083333333333,110.45833333333331,50.8875,597.2916666666666,34.954166666666666,51,35.791666666666664,39.0,60.41666666666666,12.791666666666666,996.91,302659663.3,estimated,0,Summer
Dubai,2023-07-31,45.93333333333334,187.57083333333333,178.5,24.8375,406.7916666666667,17.970833333333335,51,35.583333333333336,39.0,61.458333333333336,13.375,996.9516666666668,336452469.38,estimated,0,Summer
Dubai,2023-08-01,55.82916666666667,176.51666666666665,190.16666666666663,28.141666666666666,492.7083333333333,26.3125,51,36.208333333333336,40.0,56.0,11.041666666666666,996.2016666666668,352816185.25,estimated,0,Summer
Dubai,2023-08-02,56.30416666666667,158.80416666666667,103.04166666666669,63.49166666666667,611.7083333333334,33.725,51,38.2,40.0,45.84,14.04,995.61,353603509.88,estimated,0,Summer
Dubai,2023-08-03,57.15,155.29999999999998,129.25,42.42083333333333,429.0,18.933333333333334,51,39.56,45.0,38.72,15.08,994.69,346508365.85,estimated,0,Summer
Dubai,2023-08-04,60.7625,169.88333333333333,110.75,48.07083333333333,499.625,23.266666666666666,51,39.16666666666666,42.0,41.208333333333336,12.333333333333334,995.7016666666668,330665751.77,estimated,1,Summer
Dubai,2023-08-05,74.02083333333333,229.78333333333333,121.95833333333331,41.29166666666666,558.0833333333334,21.4875,51,40.62068965517241,46.0,36.58620689655172,16.24137931034483,997.9962068965516,291580603.85,estimated,1,Summer
Dubai,2023-08-06,73.29166666666667,260.9916666666667,99.75,43.84583333333333,461.9166666666667,22.808333333333334,51,40.458333333333336,44.0,31.70833333333333,12.333333333333334,998.3683333333332,292671652.7,estimated,0,Summer
Dubai,2023-08-07,76.175,251.6875,116.95833333333331,40.34583333333333,525.4583333333334,25.870833333333334,51,39.36,45.0,38.2,14.48,996.57,339301568.92,estimated,0,Summer
Dubai,2023-08-08,60.29166666666666,193.625,204.79166666666663,24.2625,522.375,19.025,51,37.375,41.0,49.29166666666666,14.375,996.6183333333332,337271750.2,estimated,0,Summer
Dubai,2023-08-09,67.03750000000001,233.5125,165.29166666666666,38.72916666666666,662.75,33.8625,51,38.083333333333336,42.0,44.79166666666666,11.291666666666666,999.1183333333332,335280795.42,estimated,0,Summer
Dubai,2023-08-10,82.22500000000001,231.6916666666667,145.83333333333334,38.90416666666667,674.125,27.1125,51,40.333333333333336,44.0,34.370370370370374,13.074074074074074,1000.484074074074,331720911.74,estimated,0,Summer
Dubai,2023-08-11,89.77083333333333,244.6083333333333,169.41666666666666,32.325,689.375,22.558333333333334,51,39.833333333333336,45.0,38.333333333333336,12.541666666666666,1000.785,357314850.78,estimated,1,Summer
Dubai,2023-08-12,65.89166666666667,202.95416666666665,93.95833333333331,33.425000000000004,493.9166666666667,21.425,51,38.96296296296296,43.0,37.851851851851855,15.296296296296296,1001.447037037037,279290374.69,estimated,1,Summer
Dubai,2023-08-13,58.62083333333334,174.63333333333333,102.79166666666669,37.895833333333336,492.0,23.525,51,38.208333333333336,41.0,40.375,14.041666666666666,1000.3683333333332,294397630.08,estimated,0,Summer
Dubai,2023-08-14,77.99166666666666,195.72916666666663,115.54166666666669,35.6,554.5,25.741666666666664,51,37.16666666666666,40.0,46.458333333333336,13.416666666666666,999.8683333333332,353301579.54,estimated,0,Summer
Dubai,2023-08-15,89.38333333333333,197.7708333333333,95.75,63.583333333333336,721.2083333333334,37.65833333333333,51,39.25,44.0,29.75,13.958333333333334,999.4516666666668,337091097.99,estimated,0,Summer
Dubai,2023-08-16,64.29583333333333,216.4,53.625,41.15,397.5416666666667,15.1125,51,39.88461538461539,44.0,26.923076923076923,16.115384615384617,1000.7176923076923,358196880.65,estimated,0,Summer
Dubai,2023-08-17,45.70416666666667,245.5666666666667,50.125,29.141666666666666,282.7916666666667,13.733333333333334,51,36.04,40.0,51.88,17.12,1002.7264,361364073.77,estimated,0,Summer
Dubai,2023-08-18,43.43333333333334,230.6375,52.458333333333336,34.525,316.9166666666667,17.366666666666667,51,35.16,40.0,57.04,15.56,1002.7664,349987951.67,estimated,1,Summer
Dubai,2023-08-19,51.49583333333334,172.21666666666667,66.16666666666667,35.829166666666666,368.4583333333333,19.4625,51,35.291666666666664,39.0,58.375,14.5,1001.65875,299411263.36,estimated,1,Summer
Dubai,2023-08-20,59.72916666666666,170.92083333333335,88.91666666666667,42.7625,434.3333333333333,25.0125,51,36.16,41.0,52.72,16.12,1001.6484,302755231.38,estimated,0,Summer
Dubai,2023-08-21,58.21666666666667,176.47916666666666,97.25,36.69583333333333,434.375,20.25,51,36.08,42.0,52.96,14.56,1001.608,334772172.75,estimated,0,Summer
Dubai,2023-08-22,51.8875,109.0,90.375,38.9625,441.7916666666667,23.416666666666668,51,35.916666666666664,41.0,56.16666666666666,13.708333333333334,1001.3675,348260295.49,estimated,0,Summer
Dubai,2023-08-23,53.145833333333336,99.9875,124.04166666666669,27.02083333333333,400.4166666666667,15.708333333333334,51,35.51851851851852,41.0,67.22222222222223,14.592592592592592,999.8914814814816,353167291.89,estimated,0,Summer
Dubai,2023-08-24,61.1375,121.97083333333336,159.91666666666666,35.612500000000004,498.5416666666667,24.416666666666668,51,36.68,39.0,64.44,10.72,997.41,353736142.34,estimated,0,Summer
Dubai,2023-08-25,66.925,134.02916666666667,137.95833333333334,48.60416666666666,543.0416666666666,27.27083333333333,51,39.0,46.0,47.7037037037037,14.48148148148148,996.41,339856681.02,estimated,1,Summer
Dubai,2023-08-26,66.67916666666666,144.49166666666667,110.0,56.15833333333333,552.0833333333334,25.0875,51,39.52,45.0,35.88,11.44,997.37,293013202.83,estimated,1,Summer
Dubai,2023-08-27,67.58749999999999,182.78333333333333,101.66666666666669,52.425,599.75,28.433333333333334,51,38.8,43.0,36.52,10.48,998.77,280769362.08,estimated,0,Summer
Dubai,2023-08-28,51.8125,154.02083333333334,104.5,42.3625,430.1666666666667,23.566666666666663,51,37.28,43.0,50.84,13.32,998.81,341200061.57,estimated,0,Summer
Dubai,2023-08-29,63.1375,182.63333333333333,75.45833333333333,53.895833333333336,580.7083333333334,31.92083333333333,51,37.16,41.0,43.8,13.44,998.89,359253709.31,estimated,0,Summer
Dubai,2023-08-30,50.6625,145.17083333333332,82.375,51.11666666666667,425.9583333333333,22.65416666666667,51,36.88,44.0,47.6,17.76,1001.4088,328998344.25,estimated,0,Summer
Dubai,2023-08-31,40.44166666666667,139.5,80.91666666666667,35.90833333333333,352.6666666666667,19.316666666666663,51,36.375,41.0,47.66666666666666,12.666666666666666,1002.7395833333334,349545192.73,estimated,0,Summer
Dubai,2023-09-01,37.975,109.16666666666669,92.5,41.27916666666667,430.2916666666667,20.683333333333334,51,35.851851851851855,39.0,58.51851851851852,12.185185185185183,1002.591851851852,288009764.44,estimated,1,Autumn
Dubai,2023-09-02,41.204166666666666,180.575,91.08333333333331,35.53333333333333,334.7916666666667,17.558333333333334,51,36.2,41.0,54.84,16.08,1002.008,241801084.04,estimated,1,Autumn
Dubai,2023-09-03,37.9,154.54999999999998,77.625,36.19166666666667,318.8333333333333,17.666666666666668,51,36.2,41.0,51.04,13.68,1001.3692,247978917.24,estimated,0,Autumn
Dubai,2023-09-04,42.15833333333333,161.20000000000002,78.08333333333333,34.862500000000004,326.0416666666667,17.412499999999998,51,35.583333333333336,40.0,56.5,15.666666666666666,1001.4091666666668,290778922.37,estimated,0,Autumn
Dubai,2023-09-05,45.70416666666667,145.34583333333333,80.45833333333333,45.8625,461.9583333333333,27.27916666666667,51,35.375,39.0,63.29166666666666,12.875,1001.53375,279252682.48,estimated,0,Autumn
Dubai,2023-09-06,55.8,159.6625,120.125,39.8375,421.2083333333333,20.9875,51,36.44444444444444,41.0,54.7037037037037,14.148148148148149,1001.8529629629628,301741061.61,estimated,0,Autumn
Dubai,2023-09-07,48.16666666666666,145.1625,73.54166666666667,34.42916666666667,344.4166666666667,15.470833333333331,51,36.523809523809526,42.0,46.142857142857146,17.904761904761905,1002.2647619047618,288536812.18,estimated,0,Autumn
Dubai,2023-09-08,41.35416666666666,119.77916666666664,81.04166666666667,31.70833333333333,327.75,14.745833333333332,51,35.0,36.0,55.6,10.5,1001.91,294075982.04,estimated,1,Autumn
Dubai,2023-09-09,52.45,121.775,111.04166666666669,34.18333333333333,454.2916666666667,19.075,51,35.666666666666664,39.0,48.583333333333336,11.625,1001.3666666666668,256036165.75,estimated,1,Autumn
Dubai,2023-09-10,59.84166666666667,154.54583333333332,161.75,31.791666666666668,479.1666666666667,23.241666666666664,51,35.12,39.0,63.68,11.84,999.33,238945385.93,estimated,0,Autumn
Dubai,2023-09-11,56.53333333333333,160.41666666666666,116.29166666666669,41.1625,501.5,25.516666666666666,51,37.44,43.0,43.08,13.2,999.73,285082406.88,estimated,0,Autumn
Dubai,2023-09-12,52.37916666666666,148.8375,104.54166666666669,34.550000000000004,413.7916666666667,19.175,51,37.2,42.0,43.32,15.52,1001.1696,298319129.23,estimated,0,Autumn
Dubai,2023-09-13,54.42916666666667,129.6625,112.0,35.21666666666667,473.375,18.541666666666668,51,34.583333333333336,40.0,56.79166666666666,13.5,1000.4516666666668,281409546.67,estimated,0,Autumn
Dubai,2023-09-14,61.95,146.48333333333332,98.625,49.35833333333333,603.125,27.89583333333333,51,35.03703703703704,40.0,64.85185185185185,12.37037037037037,999.7433333333332,295849480.84,estimated,0,Autumn
Dubai,2023-09-15,58.30833333333334,184.325,99.125,43.2625,476.5833333333333,24.316666666666663,51,36.26923076923077,43.0,56.30769230769231,13.615384615384617,1000.3330769230768,287054532.58,estimated,1,Autumn
Dubai,2023-09-16,60.66666666666666,199.025,119.125,35.545833333333334,442.3333333333333,22.33333333333333,51,35.68,40.0,58.96,14.2,1000.57,245124372.41,estimated,1,Autumn
Dubai,2023-09-17,56.458333333333336,165.525,104.70833333333331,42.079166666666666,456.125,24.45833333333333,51,35.208333333333336,38.0,62.708333333333336,12.458333333333334,999.7433333333332,256197327.14,estimated,0,Autumn
Dubai,2023-09-18,66.33333333333333,176.88333333333333,121.625,40.7,503.2916666666667,23.629166666666663,51,35.77777777777778,41.0,55.2962962962963,14.703703703703704,999.8914814814816,292345126.9,estimated,0,Autumn
Dubai,2023-09-19,64.52499999999999,146.25833333333333,94.95833333333331,57.43333333333334,629.0416666666666,31.104166666666668,51,37.44,42.0,49.12,11.88,1001.848,276415481.67,estimated,0,Autumn
Dubai,2023-09-20,69.75416666666666,160.9125,104.54166666666669,47.63333333333333,563.375,25.116666666666664,51,36.0,40.0,56.458333333333336,12.541666666666666,1003.4454166666666,277251653.22,estimated,0,Autumn
Dubai,2023-09-21,37.94166666666667,85.28750000000001,94.375,36.62916666666667,401.25,20.1125,51,35.21739130434783,40.0,61.26086956521739,11.347826086956522,1002.8839130434782,294910806.64,estimated,0,Autumn
Dubai,2023-09-22,45.7375,93.46666666666664,79.875,59.43333333333334,637.0833333333334,31.8875,51,35.11538461538461,39.0,61.46153846153846,10.884615384615383,1002.9061538461538,277286948.83,estimated,1,Autumn
Dubai,2023-09-23,49.92083333333333,177.19583333333333,83.625,37.204166666666666,402.5833333333333,13.5625,51,37.88461538461539,45.0,29.615384615384617,14.0,1003.6334615384616,255993151.44,estimated,1,Autumn
Dubai,2023-09-24,50.60416666666666,192.1375,58.833333333333336,44.9375,349.5416666666667,11.683333333333332,51,37.875,44.0,19.58333333333333,14.125,1004.525,233218010.52,estimated,0,Autumn
Dubai,2023-09-25,47.425,132.77916666666667,87.625,40.3625,423.125,18.070833333333333,51,36.54166666666666,41.0,26.875,11.708333333333334,1003.57,289281071.29,estimated,0,Autumn
Dubai,2023-09-26,47.7125,134.07916666666668,90.25,45.775,467.8333333333333,21.258333333333333,51,37.32,42.0,16.56,11.92,1004.3604,274371102.07,estimated,0,Autumn
Dubai,2023-09-27,42.28333333333333,127.43333333333334,60.875,41.32083333333333,363.7083333333333,15.833333333333334,51,35.64,41.0,31.24,12.76,1006.64,284627424.16,estimated,0,Autumn
Dubai,2023-09-28,39.72083333333333,98.42083333333332,79.33333333333333,35.458333333333336,366.125,14.7375,51,34.791666666666664,40.0,39.958333333333336,16.083333333333332,1007.15,293639830.8,estimated,0,Autumn
Dubai,2023-09-29,45.47916666666666,111.34166666666664,81.45833333333333,46.47083333333333,515.875,28.4125,51,33.291666666666664,37.0,58.375,11.75,1006.65,276411292.16,estimated,1,Autumn
Dubai,2023-09-30,52.40416666666667,125.3625,83.04166666666667,47.7,464.6666666666667,26.71666666666667,51,34.4,38.0,51.44,12.92,1006.72,237814414.23,estimated,1,Autumn
Dubai,2023-10-01,42.94166666666666,113.79583333333332,108.625,26.8125,353.5833333333333,15.841666666666669,51,33.666666666666664,36.0,54.91666666666666,12.583333333333334,1006.9,251516510.05,estimated,0,Autumn
Dubai,2023-10-02,40.73333333333333,142.5,81.25,31.17083333333333,323.5,14.741666666666667,51,33.4,37.0,53.72,12.12,1006.88,285958433.38,estimated,0,Autumn
Dubai,2023-10-03,43.833333333333336,110.1875,55.54166666666666,60.60416666666666,571.2916666666666,32.37083333333333,51,34.291666666666664,39.0,54.54166666666666,12.416666666666666,1007.8166666666666,296841530.17,estimated,0,Autumn
Dubai,2023-10-04,53.47083333333333,116.73333333333332,64.58333333333333,57.925,591.0,31.491666666666664,51,33.958333333333336,38.0,54.75,11.291666666666666,1008.5666666666666,287862632.31,estimated,0,Autumn
Dubai,2023-10-05,48.60833333333333,106.45416666666668,86.75,46.3,542.7083333333334,25.40416666666667,51,33.38461538461539,39.0,63.80769230769231,11.23076923076923,1007.2846153846152,294041844.81,estimated,0,Autumn
Dubai,2023-10-06,38.4375,83.8,84.83333333333333,33.525,400.5416666666667,16.275000000000002,51,32.892857142857146,38.0,70.53571428571429,14.357142857142858,1004.9357142857144,297835516.24,estimated,1,Autumn
Dubai,2023-10-07,54.42083333333333,130.20833333333334,79.79166666666667,51.86666666666667,506.1666666666667,23.575000000000003,51,35.375,41.0,48.0,11.75,1005.8166666666666,246997046.35,estimated,1,Autumn
Dubai,2023-10-08,55.22916666666666,126.94166666666666,57.708333333333336,51.97916666666666,437.125,20.404166666666665,51,35.208333333333336,40.0,42.91666666666666,10.791666666666666,1008.3583333333332,241629893.32,estimated,0,Autumn
Dubai,2023-10-09,49.82083333333333,118.05,74.66666666666667,43.04583333333333,450.625,19.0625,51,33.958333333333336,39.0,54.833333333333336,13.375,1009.4,276096920.03,estimated,0,Autumn
Dubai,2023-10-10,43.67916666666667,113.07083333333333,84.70833333333333,37.18333333333333,437.125,19.4625,51,33.19230769230769,37.0,66.96153846153847,12.538461538461538,1009.553846153846,274884295.76,estimated,0,Autumn
Dubai,2023-10-11,35.2,62.40416666666667,63.04166666666666,55.3,559.125,29.454166666666666,51,33.333333333333336,38.0,58.54166666666666,10.791666666666666,1009.9833333333332,280927932.64,estimated,0,Autumn
Dubai,2023-10-12,33.704166666666666,64.99166666666666,87.45833333333333,43.48333333333333,466.375,21.933333333333334,51,33.541666666666664,39.0,54.0,10.791666666666666,1010.775,289195403.03,estimated,0,Autumn
Dubai,2023-10-13,36.11666666666667,78.09583333333333,104.79166666666669,34.0875,419.625,21.116666666666667,51,32.833333333333336,37.0,54.75,10.416666666666666,1010.65,292085865.57,estimated,1,Autumn
Dubai,2023-10-14,46.68333333333334,108.62916666666666,82.83333333333333,55.48333333333333,600.5416666666666,34.237500000000004,51,32.61538461538461,38.0,60.15384615384615,10.307692307692308,1009.6692307692308,239876169.67,estimated,1,Autumn
Dubai,2023-10-15,44.875,109.40833333333336,67.25,55.57916666666667,598.125,33.38333333333333,51,32.28,36.0,57.84,10.84,1007.76,236407041.71,estimated,0,Autumn
Dubai,2023-10-16,59.125,144.24166666666667,65.95833333333333,73.53333333333333,756.7083333333334,46.8125,51,32.76,37.0,54.96,12.4,1007.72,282848809.3,estimated,0,Autumn
Dubai,2023-10-17,51.020833333333336,122.90833333333336,85.875,38.41666666666666,459.75,23.825,51,33.24,38.0,45.84,11.56,1009.32,293110982.23,estimated,0,Autumn
Dubai,2023-10-18,56.32916666666667,133.00833333333333,75.25,47.825,563.7916666666666,30.0,51,32.125,36.0,56.54166666666666,12.75,1011.8166666666666,295668498.19,estimated,0,Autumn
Dubai,2023-10-19,55.79166666666666,141.33333333333334,76.0,48.6375,502.375,28.92083333333333,51,31.5,36.0,60.96153846153846,13.653846153846152,1012.5153846153844,301306401.27,estimated,0,Autumn
Dubai,2023-10-20,55.2,143.26666666666668,74.83333333333333,47.38333333333333,537.2083333333334,30.0375,51,31.666666666666668,35.0,66.45833333333333,12.458333333333334,1011.9,282633382.16,estimated,1,Autumn
Dubai,2023-10-21,57.07083333333333,152.75416666666666,81.29166666666667,54.92916666666667,555.375,31.641666666666666,51,31.84,36.0,64.36,11.08,1012.0,247193711.31,estimated,1,Autumn
Dubai,2023-10-22,47.458333333333336,127.47916666666669,71.25,46.87916666666666,486.9583333333333,26.729166666666668,51,32.375,37.0,49.54166666666666,11.541666666666666,1012.6916666666666,241650249.26,estimated,0,Autumn
Dubai,2023-10-23,53.7,151.39166666666668,81.75,52.125,550.4166666666666,32.045833333333334,51,31.916666666666668,36.0,58.375,12.375,1012.1916666666666,299763713.98,estimated,0,Autumn
Dubai,2023-10-24,51.46666666666667,139.99166666666667,72.70833333333333,52.65833333333333,554.0416666666666,31.995833333333334,51,31.535714285714285,36.0,49.42857142857143,11.964285714285714,1011.3285714285714,294635174.64,estimated,0,Autumn
Dubai,2023-10-25,50.5625,133.62083333333334,62.16666666666666,58.17916666666667,561.4583333333334,33.579166666666666,51,31.76,36.0,47.84,12.88,1012.68,292172045.75,estimated,0,Autumn
Dubai,2023-10-26,42.55,98.84166666666664,43.75,43.07916666666667,383.1666666666667,18.916666666666668,51,27.27027027027027,32.0,63.45945945945946,18.18918918918919,1014.481081081081,296879389.74,estimated,0,Autumn
Dubai,2023-10-27,28.78333333333333,65.28333333333333,55.5,43.2875,382.6666666666667,17.795833333333334,51,28.75,32.0,58.0,10.0,1012.8166666666666,289419384.69,estimated,1,Autumn
Dubai,2023-10-28,35.954166666666666,83.05416666666666,49.25,68.6125,554.75,31.695833333333336,51,29.625,33.0,58.66666666666666,11.083333333333334,1011.8583333333332,247687050.7,estimated,1,Autumn
Dubai,2023-10-29,37.2,81.15,72.54166666666667,59.67916666666667,472.9166666666667,28.075,51,30.28,33.0,58.08,12.08,1012.0,249153988.13,estimated,0,Autumn
Dubai,2023-10-30,34.4375,67.89583333333333,56.125,61.09583333333333,450.3333333333333,26.55,51,31.08,35.0,51.12,11.92,1012.12,286407640.74,estimated,0,Autumn
Dubai,2023-10-31,36.92083333333333,64.96666666666667,48.375,64.95,493.125,27.291666666666668,51,30.875,35.0,46.79166666666666,11.583333333333334,1012.9833333333332,293580916.36,estimated,0,Autumn
Dubai,2023-11-01,29.825,57.94166666666666,44.04166666666666,48.78333333333333,375.8333333333333,18.4875,51,31.76923076923077,38.0,37.88461538461539,13.5,1013.3230769230768,273977616.79,estimated,0,Autumn
Dubai,2023-11-02,30.65833333333333,67.82916666666667,51.54166666666666,43.40833333333333,376.3333333333333,17.516666666666666,51,31.08333333333333,37.0,41.66666666666666,12.333333333333334,1013.3166666666666,280382146.51,estimated,0,Autumn
Dubai,2023-11-03,41.954166666666666,79.78750000000001,48.583333333333336,55.65,494.1666666666667,24.225,51,30.541666666666668,35.0,50.75,14.583333333333334,1011.65,297040004.45,estimated,1,Autumn
